county,reporting_date,year,month,ipc_phase,ipc_class,class_name,share_crisis_plus,mean_phase,classified_share,spi1_recent,spi3_recent,spi6_recent,spi3_prior,vci_recent,vci_prior1,vci_prior2,vci_trend,season,mean_annual_rain_mm,previous_class,months_since_previous,lead_months,split,is_study_county
Kakamega,2013-10-01,2013,10,1,1,Minimal,0.0,1.0,0.9996644082966224,1.6325948685630078,1.1390432221386704,1.2127331056937258,-0.9259949078087538,76.69938307090626,52.5494058146844,0.0,76.69938307090626,short_rains,521.962946970816,1.0,3.0,1,train,False
Kericho,2013-10-01,2013,10,1,1,Minimal,0.0,1.0,0.9997003606571906,1.6862347976459862,1.1826223257775637,1.789874446435343,0.0866447858868761,96.96697389861583,48.65124966406129,54.44845093884123,42.5185229597746,short_rains,577.6437811642602,1.0,3.0,1,train,False
Kiambu,2013-10-01,2013,10,1,1,Minimal,0.0,1.001127542613087,0.9996988931369788,1.414350736438808,1.3743249647228244,1.2074132801530977,-1.3038838405811797,81.32305650679487,55.22858558770565,40.160919848530966,41.162136658263904,short_rains,365.1581675938478,1.0,3.0,1,train,False
Kilifi,2013-10-01,2013,10,2,2,Stressed,0.0,1.9997025253474088,0.9941397039213838,0.9309353219435283,-0.0204516199016608,-0.4199169205219243,-0.3273799791759461,48.94234058511904,28.72691142910491,19.6754978505864,29.26684273453264,short_rains,485.9236308469297,2.0,3.0,1,train,False
Kirinyaga,2013-10-01,2013,10,1,1,Minimal,0.0,1.0053712521478133,0.9997852158056514,0.5623385072789351,0.4596251147864428,0.2223585851856067,-1.2751438137657636,50.29524253657133,46.30561160896878,29.65072386624369,20.64451867032764,short_rains,523.427425427593,1.0,3.0,1,train,False
Kisii,2013-10-01,2013,10,1,1,Minimal,0.0,1.0,0.9995810852329328,0.4458889300427606,0.3849802404720029,1.004032289292392,-1.1425461696073629,100.0,57.13421036791316,39.6076356281631,60.3923643718369,short_rains,771.8724273402603,1.0,3.0,1,train,False
Kisumu,2013-10-01,2013,10,1,1,Minimal,0.0,1.0,0.7825715876310351,1.57138340106745,0.9851840361324988,1.4935480264261252,-0.8975530821665599,56.729649176537215,48.40227716823317,0.3243045465098931,56.40534463002732,short_rains,650.4965825795291,1.0,3.0,1,train,False
Kitui,2013-10-01,2013,10,2,2,Stressed,0.0,2.0,0.999944695629578,2.167046819934851,1.168217631784609,0.0057265721277519,-1.2491274343352663,43.0379144753623,52.181094055208064,31.45133235959412,11.58658211576818,short_rains,350.0498777837523,2.0,3.0,1,train,False
Kwale,2013-10-01,2013,10,2,2,Stressed,0.0,1.9999325446876088,0.991234853269192,2.3684604608500344,1.2355556869815485,0.1056774268844497,-0.1457653169450641,52.28431346022522,46.44933297066931,19.295646611569524,32.9886668486557,short_rains,461.4118591660762,2.0,3.0,1,train,False
Laikipia,2013-10-01,2013,10,2,2,Stressed,0.0,1.6552218836201664,0.9999716984817336,0.9023964188411608,1.170880799170025,1.3656642004765045,0.2770167296686418,75.627204229705,76.66293336914866,86.43896261078764,-10.81175838108264,short_rains,378.6133408439104,2.0,3.0,1,train,False
Lamu,2013-10-01,2013,10,2,2,Stressed,0.0,2.0,0.9772658860263104,-0.4612021086589929,-1.3332849024042583,-0.5107147032379141,-0.1567915273262261,49.61332542209662,59.79846004949979,58.92251825062202,-9.309192828525397,short_rains,394.8891092289726,2.0,3.0,1,train,False
Machakos,2013-10-01,2013,10,2,2,Stressed,0.0,1.9983472356641856,0.9998347066074572,3.367168242913817,2.110453181694754,0.5293466533069535,-1.4581490500427143,55.23913445006351,60.5014620139628,17.144845876714214,38.094288573349296,short_rains,347.0698296320569,2.0,3.0,1,train,False
Makueni,2013-10-01,2013,10,2,2,Stressed,0.0,2.0,0.9998081115992576,2.6175457454589317,1.0589526184343268,0.3521150318764204,-0.9743267077528434,49.26801500481943,53.25178792840413,21.56662636880507,27.70138863601436,short_rains,210.84898907247097,2.0,3.0,1,train,False
Mandera,2013-10-01,2013,10,2,2,Stressed,0.0,2.0,0.9935104441286544,4.753424308817087,2.6480982123402352,1.2279684271835003,-0.4852982204019447,44.02837820184194,75.29278885832557,48.88092309526776,-4.852544893425822,short_rains,147.72597818452132,2.0,3.0,1,train,False
Marsabit,2013-10-01,2013,10,2,2,Stressed,0.0,2.0,0.9301329759074554,2.879937075800322,0.8649974224772817,1.1554932621874194,-0.4057234780959857,51.55176631427364,46.285739049977664,49.80246959143905,1.7492967228345933,short_rains,183.11284628508548,2.0,3.0,1,train,True
Meru,2013-10-01,2013,10,2,2,Stressed,0.0,1.5783811497185294,0.9998226856692622,0.5928835184617538,-0.4711280052335203,0.2727419192109177,-1.9832063274673015,50.43532456580303,58.93819492237385,32.85542286319385,17.579901702609178,short_rains,469.95952152110806,2.0,3.0,1,train,False
Migori,2013-10-01,2013,10,1,1,Minimal,0.0,1.0,0.8116729345870676,0.8917649940881279,0.6414497570457348,1.3932321647548749,-0.8604061545739715,73.0900663977549,11.943361821151951,5.460294023224378,67.62977237453052,short_rains,460.4970135975702,1.0,3.0,1,train,False
Mombasa,2013-10-01,2013,10,1,1,Minimal,0.0,1.0072010314560271,0.945651646601156,1.694905850582427,0.69223312378413,0.0802565374977281,0.0503594987798508,63.91280584200168,58.84775890354212,23.19913273484756,40.71367310715412,short_rains,339.4545465241538,1.0,3.0,1,train,False
Murang'a,2013-10-01,2013,10,1,1,Minimal,0.0,1.0013259757425912,0.9998268684991276,1.105803508597019,0.5019369397746664,1.1250832697399644,-1.279022101590678,68.05380724615516,62.58795904040292,21.69785610703168,46.355951139123476,short_rains,600.9606534616394,1.0,3.0,1,train,False
Nairobi,2013-10-01,2013,10,1,1,Minimal,0.0,1.0311827358160603,0.9994581999066736,1.8271653109069048,1.9508323456112264,0.9209571022458762,-1.2774007522101154,75.76607997566794,69.39965906564223,40.71272585837651,35.05335411729143,short_rains,349.07589029272395,1.0,3.0,1,train,False
Nakuru,2013-10-01,2013,10,1,1,Minimal,0.0,1.0006763363886138,0.9758049541717768,0.9804308314406714,1.129289787441348,1.6976602169520487,0.5646682850047867,88.8154108152895,73.90701024119934,73.65558680558826,15.15982400970124,short_rains,337.82261196850334,1.0,3.0,1,train,False
Nandi,2013-10-01,2013,10,1,1,Minimal,0.0,1.0,0.999662759703596,1.7005883198556957,1.2242201337870615,1.6389099224214565,-0.4784998473335093,79.73699027096868,67.1810117972845,51.24945215911704,28.487538111851634,short_rains,636.3375639959971,1.0,3.0,1,train,False
Narok,2013-10-01,2013,10,2,2,Stressed,0.0,1.534070931837292,0.9926699026877256,1.207172821144297,0.8527402049737811,2.055210942709842,-1.033839849339702,58.80539802937743,45.78250971121698,24.032070746802223,34.77332728257521,short_rains,449.4351533314782,2.0,3.0,1,train,False
Nyamira,2013-10-01,2013,10,1,1,Minimal,0.0,1.0,0.9997642108519644,0.5595766626650484,0.1590300562518843,0.8754366943255903,-1.228510678017294,100.0,65.19160973236208,49.79365663689422,50.20634336310578,short_rains,707.0676224501927,1.0,3.0,1,train,False
Nyandarua,2013-10-01,2013,10,1,1,Minimal,0.0,1.0012708819238296,0.999877973768995,0.414617127693069,1.006040224646877,1.542777318655736,0.3387421691971148,88.20140763883133,56.793875330124,64.89909747168164,23.302310167149685,short_rains,478.59632261521887,1.0,3.0,1,train,False
Nyeri,2013-10-01,2013,10,1,1,Minimal,0.0,1.3902200484797762,0.9998586120217212,0.6089669748102405,0.8787820743364501,0.7239302200169985,-0.7999832966218725,94.87733234128476,74.25091812937302,48.536878254383474,46.34045408690128,short_rains,596.5685209899478,1.0,3.0,1,train,False
Samburu,2013-10-01,2013,10,2,2,Stressed,0.0,2.0,0.9999416421795938,0.7145799857867936,-0.190759899260593,0.9215854495893164,-0.3952339519210626,48.457775267356176,48.213541097887386,54.79955300506987,-6.3417777377136915,short_rains,233.37064745956647,2.0,3.0,1,train,True
Siaya,2013-10-01,2013,10,1,1,Minimal,0.0,1.0,0.7119007907118109,1.1150498679956915,0.6920109847499017,0.9953132591954644,-0.6714575221606709,66.22429219718852,60.161679270451,13.9714874563991,52.252804740789415,short_rains,703.9110029852106,1.0,3.0,1,train,False
Taita Taveta,2013-10-01,2013,10,2,2,Stressed,0.0,2.0,0.996630559288052,0.8073494558038036,-0.0704380081329863,0.2396904197649836,-1.26725922739557,25.204005516768376,37.3928273613045,11.580477947759237,13.62352756900914,short_rains,337.281834884778,2.0,3.0,1,train,False
Tana River,2013-10-01,2013,10,2,2,Stressed,0.0,2.0,0.9998706188134208,1.2089985998561303,0.4425741904479688,-0.263639783682911,-0.6720150400504243,41.52447423828776,56.28514488158784,41.82077705616568,-0.29630281787792256,short_rains,208.9215702880231,2.0,3.0,1,train,False
Tharaka-Nithi,2013-10-01,2013,10,2,2,Stressed,0.0,1.576766363133104,0.9998879028706624,0.5414520968898069,-0.4772802322196189,-0.1237673150267694,-1.9738028699562544,51.814770585330535,62.08499405689938,23.532548889723007,28.28222169560753,short_rains,386.5660928989662,2.0,3.0,1,train,False
Trans Nzoia,2013-10-01,2013,10,1,1,Minimal,0.0,1.000168616014676,0.9977121984288632,1.7459944502415556,1.887700955393114,2.2718640541928994,0.5153416243208905,70.6969331429397,89.47500949265967,7.701398232246506,62.995534910693195,short_rains,575.422482832226,1.0,3.0,1,train,False
Turkana,2013-10-01,2013,10,2,2,Stressed,0.0,2.0,0.960595160672016,0.4294334942676544,0.2568732163563679,1.0352132177889557,0.0277518534951285,49.43715410051269,58.87616356669932,48.094361863710766,1.3427922368019267,short_rains,134.93439886021372,2.0,3.0,1,train,True
Uasin Gishu,2013-10-01,2013,10,1,1,Minimal,0.0,1.0,0.9997765773368542,1.5797735714855956,1.734980493004657,2.176837788543737,0.554610556921589,92.322699536154,83.00704428132242,58.30882182408286,34.01387771207114,short_rains,466.5756532543863,1.0,3.0,1,train,False
Vihiga,2013-10-01,2013,10,1,1,Minimal,0.0,1.0,0.9994221612948906,1.44782846618463,1.076573267863775,0.8645012619195183,-1.059738696411868,84.66716045071401,58.53881586907672,28.603064178616247,56.06409627209776,short_rains,638.2354464495623,1.0,3.0,1,train,False
Wajir,2013-10-01,2013,10,2,2,Stressed,0.0,2.0,0.999679542768114,1.9825304624651967,1.5749348236805591,0.7947712128662061,-0.7309026685319263,69.97373574083142,82.68767875349718,71.98732503528412,-2.0135892944527,short_rains,220.92597534518788,2.0,3.0,1,train,True
West Pokot,2013-10-01,2013,10,2,2,Stressed,0.0,1.999722180420104,0.9926181096342616,1.373267872259448,1.1701486008848518,1.6691960417370102,0.4101921932137025,72.26678189382486,90.15573268821686,76.9805062263802,-4.713724332555344,short_rains,366.78840132412165,2.0,3.0,1,train,False
Baringo,2014-01-01,2014,1,2,2,Stressed,0.0,1.897477892711657,0.9998910957604972,1.3753963382091916,0.9381483261542896,1.7036260159239112,1.0729109447610246,73.83302705922642,76.07027930032501,67.42364777780712,6.409379281419305,dry_jf,407.6410955536569,2.0,3.0,1,train,True
Bomet,2014-01-01,2014,1,1,1,Minimal,0.0,1.0000570618995908,0.9997382065021057,0.8314217036906665,0.2181110760973227,0.3627963592860198,0.490505944607206,57.94977617410062,36.80631460530493,80.04742675768611,-22.09765058358549,dry_jf,705.0356352221398,1.0,3.0,1,train,False
Bungoma,2014-01-01,2014,1,1,1,Minimal,0.0,1.0,0.9968273735961642,0.7370806822258303,0.4187529026395958,1.1752395035637728,1.6149138141879311,59.3549608218141,77.96543237929114,67.06327890525272,-7.708318083438613,dry_jf,684.143518918554,1.0,3.0,1,train,False
Busia,2014-01-01,2014,1,1,1,Minimal,0.0,1.0,0.9128634605516268,0.4274836036001041,-0.3305512242373949,0.1788628342055591,1.0510630568731243,70.06989627565181,52.31453416241212,70.072275781387,-0.002379505735191856,dry_jf,504.89251568895395,1.0,3.0,1,train,False
Elgeyo-Marakwet,2014-01-01,2014,1,1,1,Minimal,0.0,1.0013684998495582,0.9998673976024002,1.0409469727148843,0.8264121338579872,1.6269696352879877,1.5038252136248509,80.18867974939826,72.68275000321063,83.54923570587596,-3.360555956477697,dry_jf,424.00498148048365,1.0,3.0,1,train,False
Embu,2014-01-01,2014,1,2,2,Stressed,0.0,1.744555193752638,0.9998189289233737,-0.0136053318334898,-1.1469015074642797,-1.1415826338731694,-1.1961543138391728,46.12272167390996,30.91945690873522,17.131995668551532,28.990726005358425,dry_jf,401.4457023614595,2.0,3.0,1,train,False
Garissa,2014-01-01,2014,1,2,2,Stressed,0.0,2.0,0.999511246179476,-0.1596787990103599,-0.6758346347573708,-0.7532897469784122,-0.6329679327518242,35.891639409619714,30.033534289822956,12.585645230609362,23.30599417901035,dry_jf,210.6771075185111,2.0,3.0,1,train,False
Homa Bay,2014-01-01,2014,1,1,1,Minimal,0.0,1.0,0.66830422924983,0.1799165331810371,0.1052688891712594,0.4943202934626868,0.7251103838493247,63.00899508827709,53.82883748364925,43.560543282503765,19.448451805773324,dry_jf,658.3122810444571,1.0,3.0,1,train,False
Isiolo,2014-01-01,2014,1,2,2,Stressed,0.0,1.9999284063821656,0.9999828087914956,-0.7828556983861782,-0.4983670908434,-0.4672109823163209,-0.5105365113691381,31.504698308509465,42.55715259187185,14.430658136323869,17.074040172185597,dry_jf,121.15801476654195,2.0,3.0,1,train,False
Kajiado,2014-01-01,2014,1,2,2,Stressed,0.0,1.8295994094902277,0.9867003715847948,0.9672613897853668,0.359493232085121,0.3836747263843059,-0.5964199318858586,68.35641741283551,16.810265317979255,29.94417688391696,38.41224052891855,dry_jf,244.0590119973267,2.0,3.0,1,train,False
Kakamega,2014-01-01,2014,1,1,1,Minimal,0.0,1.0,0.999664408296622,0.917315823714252,0.4602537096991587,1.22933926112901,1.780624554106793,70.3555477949574,58.111144221668255,88.24769612841492,-17.892148333457513,dry_jf,521.962946970816,1.0,3.0,1,train,False
Kericho,2014-01-01,2014,1,1,1,Minimal,0.0,1.0,0.9997003606571906,0.9380496900030572,0.793204498490249,1.4590179284270164,1.506370666663368,76.39630145005823,56.00756230856415,92.83102018035387,-16.434718730295643,dry_jf,577.6437811642602,1.0,3.0,1,train,False
Kiambu,2014-01-01,2014,1,1,1,Minimal,0.0,1.001127542613087,0.9996988931369788,1.0956619257630762,-0.0908127543264334,0.123047860085939,-0.2652910125065335,51.95358659059452,3.53164230741905,70.35783262018026,-18.404246029585742,dry_jf,365.1581675938478,1.0,3.0,1,train,False
Kilifi,2014-01-01,2014,1,2,2,Stressed,0.0,1.9997025253474088,0.9941397039213838,0.2547765570108077,-0.0417236845921502,-0.0935639332443884,0.3545254952264031,45.85992922476289,33.851089749737696,43.9676822869496,1.8922469378132902,dry_jf,485.9236308469297,2.0,3.0,1,train,False
Kirinyaga,2014-01-01,2014,1,1,1,Minimal,0.0,1.0053712521478133,0.9997852158056526,0.2712091018900898,-0.9015066437031112,-0.777344347091239,-0.9776786756876056,31.75873953299604,36.406336824269786,75.30501922313337,-43.54627969013733,dry_jf,523.427425427593,1.0,3.0,1,train,False
Kisii,2014-01-01,2014,1,1,1,Minimal,0.0,1.0,0.9995810852329324,0.3015034529331082,0.0747239284007702,0.2352359390929952,0.2693331433403154,69.39366886749525,77.50757472482566,79.7702775244177,-10.376608656922443,dry_jf,771.8724273402603,1.0,3.0,1,train,False
Kisumu,2014-01-01,2014,1,1,1,Minimal,0.0,1.0,0.7825715876310352,0.606846599354928,0.4365034088638594,0.8665771470099853,1.456890128832898,54.14102066948199,26.761212370314205,76.70862283707535,-22.567602167593364,dry_jf,650.4965825795291,1.0,3.0,1,train,False
Kitui,2014-01-01,2014,1,2,2,Stressed,0.0,2.0,0.999944695629578,-0.039771769632829,-0.5735788342499567,-0.5418261989130311,-0.6894461741744523,65.30860469860828,24.81090964698834,12.215166468683202,53.09343822992508,dry_jf,350.0498777837523,2.0,3.0,1,train,False
Kwale,2014-01-01,2014,1,2,2,Stressed,0.0,1.5617253829720128,0.9912437907622343,0.4295504680375173,0.4557537540670646,0.6514015702852414,1.1317411920350289,51.838485525250725,52.41188657837381,53.213757415977526,-1.3752718907268005,dry_jf,461.4118591660762,2.0,3.0,1,train,False
Laikipia,2014-01-01,2014,1,2,2,Stressed,0.0,1.6552218836201664,0.9999716984817336,0.7483925358588661,0.1912568046537805,0.8032044308401469,0.3897510954104907,64.08091607437765,53.00150348327413,61.00179450375865,3.0791215706190016,dry_jf,378.6133408439104,2.0,3.0,1,train,False
Lamu,2014-01-01,2014,1,2,2,Stressed,0.0,2.0,0.9772658860263104,-0.3352580638821649,-0.3168868540433563,-0.8322258748562336,-0.8821028265038664,53.20067046792522,47.96273760079935,41.51907786891547,11.681592599009754,dry_jf,394.8891092289726,2.0,3.0,1,train,False
Machakos,2014-01-01,2014,1,2,2,Stressed,0.0,1.8282997852182048,0.9998629511962126,0.407667221812171,-0.7674147542272111,-0.694266183286117,-0.8417076041903849,65.50200314041635,12.087803560016065,12.136798620166385,53.36520452024996,dry_jf,347.0698296320569,2.0,3.0,1,train,False
Makueni,2014-01-01,2014,1,2,2,Stressed,0.0,1.9783283984457152,0.9998137915495175,0.2633818518219584,-0.1783611383943345,-0.1592398521516605,-0.3421866635487116,74.45871880711024,19.85097070943891,17.35583755430087,57.102881252809375,dry_jf,210.84898907247097,2.0,3.0,1,train,False
Mandera,2014-01-01,2014,1,2,2,Stressed,0.0,2.0,0.9935104441286544,-1.053884139752841,0.7549222190804922,0.7910421192783149,0.0677894386164364,34.19846676318161,58.10975437582024,32.50577326765954,1.6926934955220645,dry_jf,147.72597818452132,2.0,3.0,1,train,False
Marsabit,2014-01-01,2014,1,2,2,Stressed,0.0,2.0,0.9301329759074554,-1.0003559107965074,0.4791948870172067,0.5110948392058617,0.0217727404991243,26.95844146773648,54.16564666321266,17.262905821902102,9.69553564583438,dry_jf,183.11284628508548,2.0,3.0,1,train,True
Meru,2014-01-01,2014,1,2,2,Stressed,0.0,1.5783811497185294,0.9998226856692622,-0.3814175617754078,-0.8072467857302942,-0.8529968530192363,-1.502017613184402,66.94874915082839,36.12183995428182,19.41168635725609,47.537062793572304,dry_jf,469.95952152110806,2.0,3.0,1,train,False
Migori,2014-01-01,2014,1,1,1,Minimal,0.0,1.0,0.8116729345870676,0.0289110842396438,-0.0888866989522735,0.1223865039760115,0.1737996454994863,76.21422915329275,31.141234684279677,49.75691544696613,26.457313706326616,dry_jf,460.4970135975702,1.0,3.0,1,train,False
Mombasa,2014-01-01,2014,1,1,1,Minimal,0.0,1.0025156757359792,0.9456274732682326,0.3785050425171505,0.1766130075416664,0.3362187562191933,0.8038620542256516,34.32288121689211,47.78598201838238,53.504322532976296,-19.18144131608419,dry_jf,339.4545465241538,1.0,3.0,1,train,False
Murang'a,2014-01-01,2014,1,1,1,Minimal,0.0,1.0013259757425912,0.9998268684991276,0.9994898644238668,-0.2682275293796573,-0.1941144706977008,-0.8580292298003898,58.44532170845795,35.46406969496972,53.70283619583223,4.742485512625727,dry_jf,600.9606534616394,1.0,3.0,1,train,False
Nairobi,2014-01-01,2014,1,1,1,Minimal,0.0,1.0311827358160603,0.9994581999066764,0.9676821698496704,0.0191861037667246,0.2514279266987189,0.0615078636737848,59.75205618312916,0.0,45.26410374160082,14.487952441528343,dry_jf,349.07589029272395,1.0,3.0,1,train,False
Nakuru,2014-01-01,2014,1,1,1,Minimal,0.0,1.0006763363886138,0.9758049541717768,1.1656986591580831,0.5073458219953112,1.2033202508544354,0.4311536303971402,71.90630530848405,63.57336436973829,76.82388224046947,-4.917576931985423,dry_jf,337.82261196850334,1.0,3.0,1,train,False
Nandi,2014-01-01,2014,1,1,1,Minimal,0.0,1.0,0.9996627597035966,1.2100023961445592,0.8614852520643406,1.5981437878561309,1.7966959823992714,80.81570439185239,74.44137265794164,67.5424775966979,13.273226795154486,dry_jf,636.3375639959971,1.0,3.0,1,train,False
Narok,2014-01-01,2014,1,2,2,Stressed,0.0,1.534070931837292,0.9926699026877256,1.0021859523500027,0.262860630878156,0.5306172287710057,0.5630011737028578,59.74224197647596,15.976242242010033,59.28048615407384,0.4617558224021181,dry_jf,449.4351533314782,2.0,3.0,1,train,False
Nyamira,2014-01-01,2014,1,1,1,Minimal,0.0,1.0,0.9997642108519644,0.3190456898038838,0.2414605886666268,0.2345856798442335,0.3093470582233846,69.69928582208358,61.270000766394425,87.40445750914829,-17.705171687064706,dry_jf,707.0676224501927,1.0,3.0,1,train,False
Nyandarua,2014-01-01,2014,1,1,1,Minimal,0.0,1.0012708819238296,0.999877973768995,1.2609762322689304,0.3736183296357603,0.9018927382737542,0.2350524866802327,58.20206317577896,67.19190813808963,72.21139274635189,-14.00932957057293,dry_jf,478.59632261521887,1.0,3.0,1,train,False
Nyeri,2014-01-01,2014,1,1,1,Minimal,0.0,1.3902200484797762,0.9998586120217212,0.7705862674497764,-0.3571689154862305,-0.0653287594302612,-0.5797300373700737,34.65457762188348,60.25412677581103,70.21827880992801,-35.563701188044526,dry_jf,596.5685209899478,1.0,3.0,1,train,False
Samburu,2014-01-01,2014,1,2,2,Stressed,0.0,2.0,0.9999416421795938,-0.011972083048578,-0.0649602296501621,-0.1562224338543994,-0.5890289237987341,66.95653945676405,70.87289704551016,27.726648799783774,39.229890656980274,dry_jf,233.37064745956647,2.0,3.0,1,train,True
Siaya,2014-01-01,2014,1,1,1,Minimal,0.0,1.0,0.7119007907118109,0.3957228076964193,0.0437865917162408,0.2962363738636453,0.8496079803796946,50.20240451174946,47.67050308015702,55.84830482996668,-5.6459003182172225,dry_jf,703.9110029852106,1.0,3.0,1,train,False
Taita Taveta,2014-01-01,2014,1,2,2,Stressed,0.0,2.0,0.996630559288052,0.77411019454004,0.3000156220728856,0.2672796470320391,0.1089566414239897,52.4686438073947,0.0,6.143446157342788,46.32519765005191,dry_jf,337.281834884778,2.0,3.0,1,train,False
Tana River,2014-01-01,2014,1,2,2,Stressed,0.0,2.0,0.9998706188134208,-0.0692359573038548,-0.4065679834617632,-0.3915284778982373,-0.0864885110760838,36.66691752181558,19.61343118614468,21.125833971958134,15.541083549857444,dry_jf,208.9215702880231,2.0,3.0,1,train,False
Tharaka-Nithi,2014-01-01,2014,1,2,2,Stressed,0.0,1.6578041883830674,0.9999051941607138,-0.1843934586258325,-0.8970949494046191,-0.9371103589622048,-1.4116393122032116,41.56560536062356,24.51344230233797,3.628492672454732,37.937112688168824,dry_jf,386.5660928989662,2.0,3.0,1,train,False
Trans Nzoia,2014-01-01,2014,1,1,1,Minimal,0.0,1.000168616014676,0.9977121984288632,1.1623596443668602,1.27006216370938,2.3808089060940403,2.2741853899994577,74.23751505777098,82.66944917410837,100.0,-25.762484942229023,dry_jf,575.422482832226,1.0,3.0,1,train,False
Turkana,2014-01-01,2014,1,2,2,Stressed,0.231136598393467,2.2311365983934675,0.96060002404762,-0.2822309780458671,0.3687358396376693,0.3377746730717064,-0.1549730630949489,32.64204263210373,52.00503740930746,27.09044629750348,5.5515963346002515,dry_jf,134.93439886021372,2.0,3.0,1,train,True
Uasin Gishu,2014-01-01,2014,1,1,1,Minimal,0.0,1.0,0.9997765773368544,1.096703367633963,1.059106053782485,2.0850627061935247,1.9979798733787104,81.42106510174972,92.50685899984272,93.77629453769498,-12.355229435945262,dry_jf,466.5756532543863,1.0,3.0,1,train,False
Vihiga,2014-01-01,2014,1,1,1,Minimal,0.0,1.0,0.9994221612948906,0.8268884253713819,0.2861631057262984,0.8622653102637149,1.6225956035282896,69.8690076162891,44.34941616048759,85.05568838449122,-15.186680768202123,dry_jf,638.2354464495623,1.0,3.0,1,train,False
Wajir,2014-01-01,2014,1,2,2,Stressed,0.0,2.0,0.999679542768114,-0.4690792918487003,-0.2588331440046458,-0.2345789338028969,-0.3450913873587987,15.268533512728116,32.46682206888915,13.961043282984413,1.3074902297437028,dry_jf,220.92597534518788,2.0,3.0,1,train,True
West Pokot,2014-01-01,2014,1,2,2,Stressed,0.0100093983810478,2.009731581678653,0.9926283907303208,0.0064836481130492,0.303275171177592,1.0202676967523798,1.140977951458785,74.51465996131378,85.12698446806324,54.35390855912036,20.16075140219342,dry_jf,366.78840132412165,2.0,3.0,1,train,False
Baringo,2014-04-01,2014,4,2,2,Stressed,0.0,1.897477892711657,0.9998910957604972,0.3956871019003856,0.3055008020090213,0.7391889059672752,0.7276389079311634,48.77800273289166,33.34924978391931,56.702036927645935,-7.924034194754277,long_rains,407.6410955536569,2.0,3.0,1,train,True
Bomet,2014-04-01,2014,4,1,1,Minimal,0.0,1.0000570618995908,0.9997382065021057,0.1577924273116513,0.4597961540073373,0.3918079817607399,0.0182853531710241,80.67101560236752,70.57799149942558,74.01383597737117,6.6571796249963455,long_rains,705.0356352221398,1.0,3.0,1,train,False
Bungoma,2014-04-01,2014,4,1,1,Minimal,0.0,1.0,0.9968273735961642,0.2288315617960203,-0.0076308300294674,0.2679892053867662,0.2254870265285093,61.07792671698695,44.74409261991919,79.49375852045074,-18.41583180346379,long_rains,684.143518918554,1.0,3.0,1,train,False
Busia,2014-04-01,2014,4,1,1,Minimal,0.0,1.0,0.9128634605516268,-0.1357099768270008,-0.0021840710199334,-0.2796322037903982,-0.28502084296838,44.7241524969528,28.6527014884123,61.49139814819608,-16.767245651243286,long_rains,504.89251568895395,1.0,3.0,1,train,False
Elgeyo-Marakwet,2014-04-01,2014,4,1,1,Minimal,0.0,1.0013684998495582,0.9998673976024002,0.2295382274659936,-0.1151391228695639,0.5362846021347886,0.4882718700857305,51.7441742899467,31.157715976451087,61.46584642311108,-9.721672133164383,long_rains,424.00498148048365,1.0,3.0,1,train,False
Embu,2014-04-01,2014,4,2,2,Stressed,0.0,1.744555193752638,0.9998189289233737,0.9176590943217332,0.6491667629217668,-0.5765840921520509,-0.8565808979453512,57.91228012276831,19.825476512771036,23.148938553628664,34.76334156913964,long_rains,401.4457023614595,2.0,3.0,1,train,False
Garissa,2014-04-01,2014,4,2,2,Stressed,0.0,2.0,0.999511246179476,0.3261129420032276,0.0829429143398766,-0.6226252294166039,-0.592755747047275,43.6593669568435,19.66853636325652,30.82337675353227,12.83599020331123,long_rains,210.6771075185111,2.0,3.0,1,train,False
Homa Bay,2014-04-01,2014,4,1,1,Minimal,0.0,1.0,0.66830422924983,-0.2183119564610577,0.1239979654042559,0.0835636790554858,0.2014359886944464,59.33453472147218,24.29676331831019,54.21263330086902,5.121901420603159,long_rains,658.3122810444571,1.0,3.0,1,train,False
Isiolo,2014-04-01,2014,4,2,2,Stressed,0.0,1.9999284063821656,0.9999828087914956,1.0031777750543849,0.7131561677493006,-0.1537494529339993,-0.4907666404792412,46.20341809592942,24.74116271483353,23.256781365234367,22.946636730695054,long_rains,121.15801476654195,2.0,3.0,1,train,False
Kajiado,2014-04-01,2014,4,2,2,Stressed,0.0,1.8295994094902277,0.9867003715847948,0.6576262139488158,0.4489534258471382,0.4399969006738103,0.0359456218690457,70.53649244746423,54.099837441972056,45.86523472805823,24.671257719405993,long_rains,244.0590119973267,2.0,3.0,1,train,False
Kakamega,2014-04-01,2014,4,1,1,Minimal,0.0,1.0,0.999664408296622,-0.0736133240473885,-0.1338938625756664,0.1848914416269998,0.1242149191833705,54.9904288826508,40.182413837809726,69.73763896184708,-14.747210079196286,long_rains,521.962946970816,1.0,3.0,1,train,False
Kericho,2014-04-01,2014,4,1,1,Minimal,0.0,1.0,0.9997003606571906,0.2390890004486457,0.3066894736108873,0.6760175344744656,0.2431514174869424,63.1163751124177,41.801998304503776,62.53216478266857,0.5842103297491263,long_rains,577.6437811642602,1.0,3.0,1,train,False
Kiambu,2014-04-01,2014,4,1,1,Minimal,0.0,1.001127542613087,0.9996988931369788,0.9850501385702324,0.6419140937741549,0.3086483324309038,-0.0600684947875699,82.3972485749464,71.90516602865074,53.17281605297351,29.224432521972894,long_rains,365.1581675938478,1.0,3.0,1,train,False
