county,reporting_date,share_phase1,share_phase2,share_phase3,share_phase4,share_phase5,classified_share,norm_share_phase1,norm_share_phase2,norm_share_phase3,norm_share_phase4,norm_share_phase5,ipc_phase,ipc_phase_name,share_crisis_plus,mean_phase,year,month
Baringo,2011-01-01,0.20940996188821062,0.7905605846151612,0.0,0.0,0.0,0.9999705465033718,0.20941612992548728,0.7905838700745128,0.0,0.0,0.0,2,Stressed,0.0,1.790583870074513,2011,1
Baringo,2011-04-01,0.20940996188821062,0.790560584615161,0.0,0.0,0.0,0.9999705465033716,0.20941612992548733,0.7905838700745127,0.0,0.0,0.0,2,Stressed,0.0,1.7905838700745127,2011,4
Baringo,2011-07-01,0.20990839081549262,0.3755575534259396,0.4143106606094862,0.00015945654065574417,0.0,0.9999360613915742,0.2099218129240892,0.37558156758872163,0.41433715275045213,0.00015946673673698133,0.0,3,Crisis,0.41449661948718913,2.2047342732998367,2011,7
Baringo,2011-10-01,0.1024952085647088,0.578538574848916,0.3188715548138145,0.0,0.0,0.9999053382274394,0.10250491186136176,0.5785933455205947,0.3189017426180434,0.0,0.0,2,Stressed,0.3189017426180434,2.2163968307566813,2011,10
Baringo,2012-01-01,0.1024952085647088,0.8973958656141928,0.0,0.0,0.0,0.9998910741789017,0.10250637415568152,0.8974936258443185,0.0,0.0,0.0,2,Stressed,0.0,1.8974936258443185,2012,1
Baringo,2012-04-01,0.10251094219621645,0.5786896425626549,0.31871993511107044,0.0,0.0,0.9999205198699418,0.10251909042685703,0.5787356405466348,0.3187452690265081,0.0,0.0,2,Stressed,0.3187452690265081,2.2162261785996513,2012,4
Baringo,2012-07-01,0.10251094219621645,0.8973801535642807,0.0,0.0,0.0,0.9998910957604972,0.10252210728834292,0.897477892711657,0.0,0.0,0.0,2,Stressed,0.0,1.897477892711657,2012,7
Baringo,2012-10-01,0.10251094219621645,0.8973801535642807,0.0,0.0,0.0,0.9998910957604972,0.10252210728834292,0.897477892711657,0.0,0.0,0.0,2,Stressed,0.0,1.897477892711657,2012,10
Baringo,2013-01-01,0.10251094219621645,0.8973801535642807,0.0,0.0,0.0,0.9998910957604972,0.10252210728834292,0.897477892711657,0.0,0.0,0.0,2,Stressed,0.0,1.897477892711657,2013,1
Baringo,2013-04-01,0.10251094219621645,0.8973801535642807,0.0,0.0,0.0,0.9998910957604972,0.10252210728834292,0.897477892711657,0.0,0.0,0.0,2,Stressed,0.0,1.897477892711657,2013,4
Baringo,2013-07-01,0.10251094219621645,0.8973801535642807,0.0,0.0,0.0,0.9998910957604972,0.10252210728834292,0.897477892711657,0.0,0.0,0.0,2,Stressed,0.0,1.897477892711657,2013,7
Baringo,2013-10-01,0.10251094219621645,0.8973801535642807,0.0,0.0,0.0,0.9998910957604972,0.10252210728834292,0.897477892711657,0.0,0.0,0.0,2,Stressed,0.0,1.897477892711657,2013,10
Baringo,2014-01-01,0.10251094219621645,0.8973801535642807,0.0,0.0,0.0,0.9998910957604972,0.10252210728834292,0.897477892711657,0.0,0.0,0.0,2,Stressed,0.0,1.897477892711657,2014,1
Baringo,2014-04-01,0.10251094219621645,0.8973801535642807,0.0,0.0,0.0,0.9998910957604972,0.10252210728834292,0.897477892711657,0.0,0.0,0.0,2,Stressed,0.0,1.897477892711657,2014,4
Baringo,2014-07-01,0.24027529488239777,0.7596272823459909,0.0,0.0,0.0,0.9999025772283886,0.24029870544829718,0.7597012945517029,0.0,0.0,0.0,2,Stressed,0.0,1.759701294551703,2014,7
Baringo,2014-10-01,0.28698783974206094,0.7129245226652333,0.0,0.0,0.0,0.9999123624072943,0.2870129928698313,0.7129870071301686,0.0,0.0,0.0,2,Stressed,0.0,1.7129870071301685,2014,10
Baringo,2015-01-01,0.5022550024876302,0.49764933025312924,0.0,0.0,0.0,0.9999043327407595,0.5023030564443484,0.4976969435556516,0.0,0.0,0.0,1,Minimal,0.0,1.4976969435556515,2015,1
Baringo,2015-04-01,0.5854114647193283,0.4144863816662864,0.0,0.0,0.0,0.9998978463856146,0.585471272725956,0.414528727274044,0.0,0.0,0.0,1,Minimal,0.0,1.4145287272740439,2015,4
Baringo,2015-07-01,0.543160174907185,0.4567390552788826,0.0,0.0,0.0,0.9998992301860676,0.5432149145730518,0.4567850854269481,0.0,0.0,0.0,1,Minimal,0.0,1.4567850854269482,2015,7
Baringo,2015-10-01,0.5854114647193283,0.4144863816662864,0.0,0.0,0.0,0.9998978463856146,0.585471272725956,0.414528727274044,0.0,0.0,0.0,1,Minimal,0.0,1.4145287272740439,2015,10
Baringo,2016-02-01,0.6810263767211692,0.3188581899914638,0.0,0.0,0.0,0.999884566712633,0.6811049989102355,0.3188950010897645,0.0,0.0,0.0,1,Minimal,0.0,1.3188950010897644,2016,2
Baringo,2016-06-01,0.5927353302904431,0.40724901454736767,0.0,0.0,0.0,0.9999843448378107,0.5927446098034465,0.40725539019655366,0.0,0.0,0.0,1,Minimal,0.0,1.4072553901965539,2016,6
Baringo,2016-10-01,0.5911547158126217,0.4088230668778298,0.0,0.0,0.0,0.9999777826904515,0.5911678499717397,0.4088321500282604,0.0,0.0,0.0,1,Minimal,0.0,1.4088321500282603,2016,10
Baringo,2017-02-01,0.0023232069037168687,0.5892587154624678,0.4084092028821616,0.0,0.0,0.9999911252483462,0.00232322752178416,0.5892639450336384,0.4084128274445774,0.0,0.0,2,Stressed,0.4084128274445774,2.406089599922793,2017,2
Baringo,2017-06-01,0.0236492909940123,0.5562425257601994,0.4201027473103118,0.0,0.0,0.9999945640645234,0.02364941955073104,0.5562455494751155,0.4201050309741536,0.0,0.0,2,Stressed,0.4201050309741536,2.3964556114234226,2017,6
Baringo,2017-10-01,0.4417531790060908,0.5582499747438865,0.0,0.0,0.0,1.0000031537499772,0.4417517858314063,0.5582482141685938,0.0,0.0,0.0,2,Stressed,0.0,1.5582482141685938,2017,10
Baringo,2018-02-01,0.59071370750235,0.4079876361214979,0.001276439065466407,0.0,0.0,0.9999777826893143,0.5907268318639038,0.40799670071095634,0.0012764674251397716,0.0,0.0,1,Minimal,0.0012764674251397716,1.4105496355612357,2018,2
Baringo,2018-06-01,0.9986965062223132,0.001276439065466407,0.0,0.0,0.0,0.9999729452877796,0.9987235263999077,0.0012764736000923144,0.0,0.0,0.0,1,Minimal,0.0,1.0012764736000923,2018,6
Baringo,2018-12-01,0.5969101097954632,0.40307423503192474,0.0,0.0,0.0,0.999984344827388,0.5969194546725616,0.4030805453274384,0.0,0.0,0.0,1,Minimal,0.0,1.4030805453274384,2018,12
Baringo,2019-02-01,0.5907137075023512,0.4092640751881009,0.0,0.0,0.0,0.9999777826904521,0.5907268318632329,0.409273168136767,0.0,0.0,0.0,1,Minimal,0.0,1.409273168136767,2019,2
Baringo,2019-06-01,0.24571956420085145,0.34714633112540216,0.4071327638166969,0.0,0.0,0.9999986591429504,0.2457198936761031,0.34714679659963166,0.40713330972426537,0.0,0.0,3,Crisis,0.40713330972426537,2.1614134160481626,2019,6
Baringo,2019-10-01,0.5905651427960708,0.0010110119289710258,0.4084092028833001,0.0,0.0,0.999985357608342,0.59057379020881,0.0010110267328204245,0.40841518305836955,0.0,0.0,1,Minimal,0.40841518305836955,1.8178413928495596,2019,10
Baringo,2020-02-01,0.43624501213854616,0.5637544101102955,0.0,0.0,0.0,0.9999994222488416,0.43624526417975285,0.5637547358202472,0.0,0.0,0.0,2,Stressed,0.0,1.5637547358202473,2020,2
Baringo,2020-06-01,0.5913442827533508,0.40863349994841136,0.0,0.0,0.0,0.9999777827017622,0.591357421117541,0.4086425788824591,0.0,0.0,0.0,1,Minimal,0.0,1.4086425788824593,2020,6
Baringo,2020-10-01,0.5910061511063412,0.40897264436505876,0.0,0.0,0.0,0.9999787954714,0.591018683378916,0.4089813166210839,0.0,0.0,0.0,1,Minimal,0.0,1.4089813166210838,2020,10
Baringo,2021-02-01,0.4360554451978159,0.5626675379731111,0.001276439065466407,0.0,0.0,0.9999994222363934,0.4360556971349282,0.562667863062125,0.0012764398029468712,0.0,0.0,2,Stressed,0.0012764398029468712,1.565220742668019,2021,2
Baringo,2021-06-01,0.245128978403352,0.753581414065742,0.001276439065466407,0.0,0.0,0.9999868315345604,0.24513220641834035,0.7535913377072282,0.0012764558744314746,0.0,0.0,2,Stressed,0.0012764558744314746,1.756144249456091,2021,6
Baringo,2021-10-01,0.16647599233486435,0.4251164433524708,0.40840920288305554,0.0,0.0,1.0000016385703907,0.1664757195526795,0.4251157467703955,0.4084085336769249,0.0,0.0,2,Stressed,0.4084085336769249,2.241932814124245,2021,10
Baringo,2022-02-01,0.12611493351010766,0.11979634130853842,0.7540787131852383,0.0,0.0,0.9999899880038844,0.126116196184974,0.11979754072105078,0.7540862630939753,0.0,0.0,3,Crisis,0.7540862630939753,2.627970066909002,2022,2
Baringo,2022-06-01,0.12567392519983708,0.12023734961880898,0.7528022741197719,0.001276439065466407,0.0,0.9999899880038843,0.12567518345928572,0.12023855344673905,0.752809811248678,0.001276451845297324,0.0,3,Crisis,0.7540862630939753,2.629687531479987,2022,6
Baringo,2022-10-01,0.12567392519983708,0.12023734961880898,0.7528022741287544,0.001276439065466407,0.0,0.9999899880128669,0.12567518345815681,0.120238553445659,0.7528098112508984,0.0012764518452858579,0.0,3,Crisis,0.7540862630961843,2.6296875314833135,2022,10
Baringo,2023-02-01,0.12567392519983708,0.4659081099172748,0.40840920288216337,0.0,0.0,0.9999912379992753,0.12567502636450917,0.4659121922402409,0.40841278139524995,0.0,0.0,2,Stressed,0.40841278139524995,2.2827377550307406,2023,2
Baringo,2023-06-01,0.12567392519983708,0.4655286860089417,0.4087830774345035,0.0,0.0,0.9999856886432823,0.12567572378995098,0.4655353484513781,0.4087889277586709,0.0,0.0,2,Stressed,0.4087889277586709,2.28311320396872,2023,6
Baringo,2023-10-01,0.12567392519983708,0.8728057618324352,0.001507298267519158,0.0,0.0,0.9999869852997915,0.1256755608295848,0.8728171212856056,0.0015073178848095479,0.0,0.0,2,Stressed,0.0015073178848095479,1.8758317570552245,2023,10
Baringo,2024-02-01,0.12630450043952648,0.8723994836578586,0.001276439065466407,0.0,0.0,0.9999804231628514,0.12630697313057018,0.8724165628148345,0.0012764640545953297,0.0,0.0,2,Stressed,0.0012764640545953297,1.874969490924025,2024,2
Baringo,2024-06-01,0.12630450043952648,0.8736759227244616,0.0,0.0,0.0,0.999980423163988,0.12630697313042663,0.8736930268695734,0.0,0.0,0.0,2,Stressed,0.0,1.8736930268695735,2024,6
Baringo,2024-10-01,0.12630450043952648,0.8723994836578586,0.001276439065466407,0.0,0.0,0.9999804231628514,0.12630697313057018,0.8724165628148345,0.0012764640545953297,0.0,0.0,2,Stressed,0.0012764640545953297,1.874969490924025,2024,10
Baringo,2025-10-01,0.0023232069037168687,0.9963806644630325,0.001276439065466407,0.0,0.0,0.9999803104322158,0.0023232526475573524,0.9964002831539479,0.0012764641984947672,0.0,0.0,2,Stressed,0.0012764641984947672,1.9989532115509374,2025,10
Baringo,2026-02-01,0.0023232069037168687,0.99615636738661,0.001507298267519158,0.0,0.0,0.999986872557846,0.002323237401881472,0.9961694445433688,0.0015073180547497294,0.0,0.0,2,Stressed,0.0015073180547497294,1.9991840806528682,2026,2
Baringo,2026-06-01,0.0023232069037168687,0.99615636738661,0.001507298267519158,0.0,0.0,0.999986872557846,0.002323237401881472,0.9961694445433688,0.0015073180547497294,0.0,0.0,2,Stressed,0.0015073180547497294,1.9991840806528682,2026,6
Bomet,2011-01-01,0.9984780374416332,0.0015262826695378573,0.0,0.0,0.0,1.000004320111171,0.9984737239241446,0.001526276075855532,0.0,0.0,0.0,1,Minimal,0.0,1.0015262760758556,2011,1
Bomet,2011-04-01,0.9984780374416332,0.0015262826695378573,0.0,0.0,0.0,1.000004320111171,0.9984737239241446,0.001526276075855532,0.0,0.0,0.0,1,Minimal,0.0,1.0015262760758556,2011,4
Bomet,2011-07-01,0.999729073525429,0.0,0.0,0.0,0.0,0.999729073525429,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2011,7
Bomet,2011-10-01,0.9983092073176174,0.0014927693845810726,0.0,0.0,0.0,0.9998019767021985,0.9985069349537546,0.0014930650462453624,0.0,0.0,0.0,1,Minimal,0.0,1.0014930650462455,2011,10
Bomet,2012-01-01,0.9985505907844389,0.001191761779381863,0.0,0.0,0.0,0.9997423525638207,0.998807931087119,0.001192068912881016,0.0,0.0,0.0,1,Minimal,0.0,1.001192068912881,2012,1
Bomet,2012-04-01,0.9996811595409488,5.7046961156395795e-05,0.0,0.0,0.0,0.9997382065021052,0.9999429381004094,5.7061899590686165e-05,0.0,0.0,0.0,1,Minimal,0.0,1.0000570618995908,2012,4
Bomet,2012-07-01,0.9996811595409493,5.7046961156395795e-05,0.0,0.0,0.0,0.9997382065021057,0.9999429381004094,5.706189959068614e-05,0.0,0.0,0.0,1,Minimal,0.0,1.0000570618995908,2012,7
Bomet,2012-10-01,0.9996811595409493,5.7046961156395795e-05,0.0,0.0,0.0,0.9997382065021057,0.9999429381004094,5.706189959068614e-05,0.0,0.0,0.0,1,Minimal,0.0,1.0000570618995908,2012,10
Bomet,2013-01-01,0.9996811595409488,5.7046961156395795e-05,0.0,0.0,0.0,0.9997382065021052,0.9999429381004094,5.7061899590686165e-05,0.0,0.0,0.0,1,Minimal,0.0,1.0000570618995908,2013,1
Bomet,2013-04-01,0.9996811595409488,5.7046961156395795e-05,0.0,0.0,0.0,0.9997382065021052,0.9999429381004094,5.7061899590686165e-05,0.0,0.0,0.0,1,Minimal,0.0,1.0000570618995908,2013,4
Bomet,2013-07-01,0.9996811595409488,5.7046961156395795e-05,0.0,0.0,0.0,0.9997382065021052,0.9999429381004094,5.7061899590686165e-05,0.0,0.0,0.0,1,Minimal,0.0,1.0000570618995908,2013,7
Bomet,2013-10-01,0.9996811595409488,5.7046961156395795e-05,0.0,0.0,0.0,0.9997382065021052,0.9999429381004094,5.7061899590686165e-05,0.0,0.0,0.0,1,Minimal,0.0,1.0000570618995908,2013,10
Bomet,2014-01-01,0.9996811595409493,5.7046961156395795e-05,0.0,0.0,0.0,0.9997382065021057,0.9999429381004094,5.706189959068614e-05,0.0,0.0,0.0,1,Minimal,0.0,1.0000570618995908,2014,1
Bomet,2014-04-01,0.9996811595409493,5.7046961156395795e-05,0.0,0.0,0.0,0.9997382065021057,0.9999429381004094,5.706189959068614e-05,0.0,0.0,0.0,1,Minimal,0.0,1.0000570618995908,2014,4
Bomet,2014-07-01,0.9985505907844389,0.001191761779381863,0.0,0.0,0.0,0.9997423525638207,0.998807931087119,0.001192068912881016,0.0,0.0,0.0,1,Minimal,0.0,1.001192068912881,2014,7
Bomet,2014-10-01,0.999729073525429,0.0,0.0,0.0,0.0,0.999729073525429,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2014,10
Bomet,2015-01-01,0.999729073525429,0.0,0.0,0.0,0.0,0.999729073525429,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2015,1
Bomet,2015-04-01,0.999729073525429,0.0,0.0,0.0,0.0,0.999729073525429,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2015,4
Bomet,2015-07-01,0.999729073525429,0.0,0.0,0.0,0.0,0.999729073525429,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2015,7
Bomet,2015-10-01,0.999729073525429,0.0,0.0,0.0,0.0,0.999729073525429,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2015,10
Bomet,2016-02-01,0.999729073525429,0.0,0.0,0.0,0.0,0.999729073525429,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2016,2
Bomet,2016-06-01,0.9999591445882083,0.0,0.0,0.0,0.0,0.9999591445882083,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2016,6
Bomet,2016-10-01,0.9999591445882083,0.0,0.0,0.0,0.0,0.9999591445882083,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2016,10
Bomet,2017-02-01,0.9998252687567937,0.00013392416006601006,0.0,0.0,0.0,0.9999591929168596,0.9998660703746567,0.00013392962534336642,0.0,0.0,0.0,1,Minimal,0.0,1.0001339296253435,2017,2
Bomet,2017-06-01,0.9998252687567937,0.00013392416006601006,0.0,0.0,0.0,0.9999591929168596,0.9998660703746567,0.00013392962534336642,0.0,0.0,0.0,1,Minimal,0.0,1.0001339296253435,2017,6
Bomet,2017-10-01,0.9999502642076183,8.880372133846588e-06,0.0,0.0,0.0,0.9999591445797522,0.9999911192650399,8.880734960005488e-06,0.0,0.0,0.0,1,Minimal,0.0,1.0000088807349599,2017,10
Bomet,2018-02-01,0.9999591445797528,0.0,0.0,0.0,0.0,0.9999591445797528,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2018,2
Bomet,2018-06-01,0.9999591445882083,0.0,0.0,0.0,0.0,0.9999591445882083,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2018,6
Bomet,2018-12-01,0.9999591445797528,0.0,0.0,0.0,0.0,0.9999591445797528,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2018,12
Bomet,2019-02-01,0.9999591445882083,0.0,0.0,0.0,0.0,0.9999591445882083,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2019,2
Bomet,2019-06-01,0.9999591445797528,0.0,0.0,0.0,0.0,0.9999591445797528,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2019,6
Bomet,2019-10-01,0.9999591445882083,0.0,0.0,0.0,0.0,0.9999591445882083,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2019,10
Bomet,2020-02-01,0.9999591445882083,0.0,0.0,0.0,0.0,0.9999591445882083,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2020,2
Bomet,2020-06-01,0.9999591445797528,0.0,0.0,0.0,0.0,0.9999591445797528,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2020,6
Bomet,2020-10-01,0.9999591445797528,0.0,0.0,0.0,0.0,0.9999591445797528,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2020,10
Bomet,2021-02-01,0.9999591445882083,0.0,0.0,0.0,0.0,0.9999591445882083,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2021,2
Bomet,2021-06-01,0.9999591445882083,0.0,0.0,0.0,0.0,0.9999591445882083,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2021,6
Bomet,2021-10-01,0.9998252687483381,0.00013392416006601006,0.0,0.0,0.0,0.9999591929084041,0.9998660703746556,0.0001339296253444989,0.0,0.0,0.0,1,Minimal,0.0,1.0001339296253446,2021,10
Bomet,2022-02-01,0.9999591445797528,0.0,0.0,0.0,0.0,0.9999591445797528,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2022,2
Bomet,2022-06-01,0.9999591445797528,0.0,0.0,0.0,0.0,0.9999591445797528,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2022,6
Bomet,2022-10-01,0.9999591445797528,0.0,0.0,0.0,0.0,0.9999591445797528,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2022,10
Bomet,2023-02-01,0.9999591445797528,0.0,0.0,0.0,0.0,0.9999591445797528,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2023,2
Bomet,2023-06-01,0.9999591445797528,0.0,0.0,0.0,0.0,0.9999591445797528,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2023,6
Bomet,2023-10-01,0.9999591445797528,0.0,0.0,0.0,0.0,0.9999591445797528,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2023,10
Bomet,2024-02-01,0.9999591445797528,0.0,0.0,0.0,0.0,0.9999591445797528,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2024,2
Bomet,2024-06-01,0.9999591445797528,0.0,0.0,0.0,0.0,0.9999591445797528,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2024,6
Bomet,2024-10-01,0.9999591445797528,0.0,0.0,0.0,0.0,0.9999591445797528,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2024,10
Bomet,2025-10-01,0.9998252687567936,0.00013392416006601006,0.0,0.0,0.0,0.9999591929168595,0.9998660703746567,0.00013392962534336642,0.0,0.0,0.0,1,Minimal,0.0,1.0001339296253435,2025,10
Bomet,2026-02-01,0.9998252687567936,0.00013392416006601006,0.0,0.0,0.0,0.9999591929168595,0.9998660703746567,0.00013392962534336642,0.0,0.0,0.0,1,Minimal,0.0,1.0001339296253435,2026,2
Bomet,2026-06-01,0.9998252687567936,0.00013392416006601006,0.0,0.0,0.0,0.9999591929168595,0.9998660703746567,0.00013392962534336642,0.0,0.0,0.0,1,Minimal,0.0,1.0001339296253435,2026,6
Bungoma,2011-01-01,0.9970604800760164,0.0,0.0,0.0,0.0,0.9970604800760164,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2011,1
Bungoma,2011-04-01,0.9970604800760164,0.0,0.0,0.0,0.0,0.9970604800760164,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2011,4
Bungoma,2011-07-01,0.9968273735961646,0.0,0.0,0.0,0.0,0.9968273735961646,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2011,7
Bungoma,2011-10-01,0.9968273735961642,0.0,0.0,0.0,0.0,0.9968273735961642,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2011,10
Bungoma,2012-01-01,0.9968273735961642,0.0,0.0,0.0,0.0,0.9968273735961642,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2012,1
Bungoma,2012-04-01,0.9968273735961642,0.0,0.0,0.0,0.0,0.9968273735961642,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2012,4
Bungoma,2012-07-01,0.9968273735961642,0.0,0.0,0.0,0.0,0.9968273735961642,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2012,7
Bungoma,2012-10-01,0.9968273735961642,0.0,0.0,0.0,0.0,0.9968273735961642,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2012,10
Bungoma,2013-01-01,0.9968273735961642,0.0,0.0,0.0,0.0,0.9968273735961642,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2013,1
Bungoma,2013-04-01,0.9968273735961642,0.0,0.0,0.0,0.0,0.9968273735961642,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2013,4
Bungoma,2013-07-01,0.9968273735961645,0.0,0.0,0.0,0.0,0.9968273735961645,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2013,7
Bungoma,2013-10-01,0.9968273735961645,0.0,0.0,0.0,0.0,0.9968273735961645,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2013,10
Bungoma,2014-01-01,0.9968273735961642,0.0,0.0,0.0,0.0,0.9968273735961642,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2014,1
Bungoma,2014-04-01,0.9968273735961642,0.0,0.0,0.0,0.0,0.9968273735961642,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2014,4
Bungoma,2014-07-01,0.9968273735961642,0.0,0.0,0.0,0.0,0.9968273735961642,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2014,7
Bungoma,2014-10-01,0.9968273735961645,0.0,0.0,0.0,0.0,0.9968273735961645,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2014,10
Bungoma,2015-01-01,0.9968273735961645,0.0,0.0,0.0,0.0,0.9968273735961645,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2015,1
Bungoma,2015-04-01,0.9968273735961645,0.0,0.0,0.0,0.0,0.9968273735961645,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2015,4
Bungoma,2015-07-01,0.9968273735961646,0.0,0.0,0.0,0.0,0.9968273735961646,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2015,7
Bungoma,2015-10-01,0.9968273735961645,0.0,0.0,0.0,0.0,0.9968273735961645,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2015,10
Bungoma,2016-02-01,0.9968273735961646,0.0,0.0,0.0,0.0,0.9968273735961646,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2016,2
Bungoma,2016-06-01,0.9970207416060455,0.0,0.0,0.0,0.0,0.9970207416060455,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2016,6
Bungoma,2016-10-01,0.9970207416060455,0.0,0.0,0.0,0.0,0.9970207416060455,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2016,10
Bungoma,2017-02-01,0.9970207416060455,0.0,0.0,0.0,0.0,0.9970207416060455,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2017,2
Bungoma,2017-06-01,0.9970207416060455,0.0,0.0,0.0,0.0,0.9970207416060455,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2017,6
Bungoma,2017-10-01,0.9970207416060455,0.0,0.0,0.0,0.0,0.9970207416060455,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2017,10
Bungoma,2018-02-01,0.9970207416060456,0.0,0.0,0.0,0.0,0.9970207416060456,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2018,2
Bungoma,2018-06-01,0.9970207416060455,0.0,0.0,0.0,0.0,0.9970207416060455,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2018,6
Bungoma,2018-12-01,0.9970207416060456,0.0,0.0,0.0,0.0,0.9970207416060456,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2018,12
Bungoma,2019-02-01,0.9970207416060455,0.0,0.0,0.0,0.0,0.9970207416060455,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2019,2
Bungoma,2019-06-01,0.9970207416060455,0.0,0.0,0.0,0.0,0.9970207416060455,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2019,6
Bungoma,2019-10-01,0.9970207416060455,0.0,0.0,0.0,0.0,0.9970207416060455,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2019,10
Bungoma,2020-02-01,0.9970207416060455,0.0,0.0,0.0,0.0,0.9970207416060455,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2020,2
Bungoma,2020-06-01,0.9970207416060455,0.0,0.0,0.0,0.0,0.9970207416060455,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2020,6
Bungoma,2020-10-01,0.9970207416060455,0.0,0.0,0.0,0.0,0.9970207416060455,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2020,10
Bungoma,2021-02-01,0.9970207416060455,0.0,0.0,0.0,0.0,0.9970207416060455,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2021,2
Bungoma,2021-06-01,0.9970207416060455,0.0,0.0,0.0,0.0,0.9970207416060455,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2021,6
Bungoma,2021-10-01,0.9970207416060455,0.0,0.0,0.0,0.0,0.9970207416060455,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2021,10
Bungoma,2022-02-01,0.9970207416060455,0.0,0.0,0.0,0.0,0.9970207416060455,1.0,0.0,0.0,0.0,0.0,1,Minimal,0.0,1.0,2022,2
