date,year,month,county,rainfall_mm,spi1,spi3,spi6
2010-07-01,2010,7,Migori,9.106500678202686,-1.0032019909289693,0.7335240524361064,1.7535248129751537
2010-08-01,2010,8,Migori,16.31109686458812,-0.5199681150328629,-0.24531480189614135,1.0191223322837142
2010-09-01,2010,9,Migori,36.73640471346238,0.7546362598618032,-0.08944825205223932,0.6739109900611069
2010-10-01,2010,10,Migori,50.95019741619335,1.0328347691487059,0.87467443934203,1.1923160439469505
2010-11-01,2010,11,Migori,29.73103094100952,-0.9864357398464019,0.069837997892485,-0.08549556562529731
2010-12-01,2010,12,Migori,29.776941187241498,-0.2720323655453992,-0.3327165661951883,-0.40286558597595756
2011-01-01,2011,1,Migori,17.316882876788867,-0.8078658969781289,-0.9563798561356099,-0.45925261091262004
2011-02-01,2011,2,Migori,24.279576554017908,0.18721753013100167,-0.4896480051850974,-0.3092986140054178
2011-03-01,2011,3,Migori,60.85942778867834,0.3760809836942113,-0.032486501114899334,-0.33155924654222263
2011-04-01,2011,4,Migori,54.91479834388284,-1.3444849109612051,-0.3948366173939469,-0.9454958743339807
2011-05-01,2011,5,Migori,59.60900323531207,-0.1755605905212609,-0.5057059727904425,-0.7116169992635504
2011-06-01,2011,6,Migori,30.33754763883703,0.7593699798203432,-0.9079442710779093,-0.5283692511194579
2011-07-01,2011,7,Migori,18.51677929653841,0.6192179929369473,0.2895831672854837,-0.20677004912940475
2011-08-01,2011,8,Migori,45.89755556162666,3.007781079352471,2.4986917123960275,0.5415204791553168
2011-09-01,2011,9,Migori,47.24303374570959,1.527768163374973,2.5200060172831384,1.2811430904501706
2011-10-01,2011,10,Migori,47.85522242153392,0.7903948549277262,2.616287094608112,2.2712027363363125
2011-11-01,2011,11,Migori,97.65045014549705,2.0999455108991945,2.5383858202931004,3.408330443049288
2011-12-01,2011,12,Migori,39.63769747229183,0.2402203904450392,1.4357775294589883,2.291446113928424
2012-01-01,2012,1,Migori,8.154564896050621,-2.2026443338259885,0.8162590030675343,1.7294172520211095
2012-02-01,2012,2,Migori,21.29604336794685,-0.07823083047468828,-0.5726575184812366,1.1062722660202873
2012-03-01,2012,3,Migori,36.86161919201122,-0.8343828032720506,-1.520397058222358,0.4228711358652207
2012-04-01,2012,4,Migori,100.62862205505373,1.6227257126294923,0.23017537615285474,0.7126558460102169
2012-05-01,2012,5,Migori,75.38006748872645,0.7401905844857543,0.6150201925188326,0.04086544247402853
2012-06-01,2012,6,Migori,47.76682124418371,2.4868277615354755,2.733869260316453,0.5710972856206735
2012-07-01,2012,7,Migori,16.954641517470865,0.39652987225470304,1.8091542622505425,1.100419504404771
2012-08-01,2012,8,Migori,25.060429229455835,0.791862353700468,2.1866445980989244,1.4965769589970643
2012-09-01,2012,9,Migori,52.90394452038933,1.898910649780826,1.7422486754698248,3.7266095320159276
2012-10-01,2012,10,Migori,51.10137291515575,1.044427103784285,2.0910702519811455,2.9759916410274982
2012-11-01,2012,11,Migori,55.06285799250883,0.45746175440960524,1.531044809055027,2.3385974608038276
2012-12-01,2012,12,Migori,61.93982584336225,1.1453839431967021,1.080946976646264,1.6464370096269931
2013-01-01,2013,1,Migori,22.45755002077888,-0.24862455400556588,0.6876391786075343,1.4009709811420168
2013-02-01,2013,2,Migori,14.49003321984235,-0.79616959585129,0.3925645711828893,1.0381490680347707
2013-03-01,2013,3,Migori,64.21274252498851,0.5178287063368886,-0.07904290421382515,0.7455887320842365
2013-04-01,2013,4,Migori,110.0534533332376,2.1156304139775512,1.135329100334218,1.1110450713828757
2013-05-01,2013,5,Migori,53.56987249149996,-0.5692502216203907,1.0257276738943149,0.91217230436768
2013-06-01,2013,6,Migori,21.411550150198096,-0.39424853141833893,1.0755920123675375,0.47569254066145783
2013-07-01,2013,7,Migori,12.98092417155995,-0.23937918527790086,-0.8604061545739715,0.5446688971194047
2013-08-01,2013,8,Migori,22.68537119556876,0.47066537310127693,-0.21787745412597725,0.9844927813671035
2013-09-01,2013,9,Migori,38.47598475568435,0.8917649940881279,0.6414497570457348,1.3932321647548747
2013-10-01,2013,10,Migori,29.965986560372745,-0.8676272846743487,0.1737996454994863,-0.5948789464293295
2013-11-01,2013,11,Migori,53.96738004684448,0.4056254222012841,0.2614181104486244,0.10742412371166381
2013-12-01,2013,12,Migori,35.33968810474171,0.02891108423964385,-0.0888866989522735,0.12238650397601154
2014-01-01,2014,1,Migori,28.13074482188505,0.27538138819192415,0.1801510683069353,0.18383564756137755
2014-02-01,2014,2,Migori,34.880583342383886,0.984931738438102,0.37705027685670683,0.3482919000295095
2014-03-01,2014,3,Migori,51.0930313503041,-0.06883427486376154,0.3694624646778542,0.0793846112386281
2014-04-01,2014,4,Migori,37.30690064149744,-2.9584571618217215,-1.004138744699395,-0.4541257954553408
2014-05-01,2014,5,Migori,58.95548265120562,-0.2168296653693279,-1.4540922605626279,-0.7351440433441898
2014-06-01,2014,6,Migori,24.94214872752919,0.09457614300448504,-2.2558248911274315,-0.8597371691689156
2014-07-01,2014,7,Migori,12.319413234205808,-0.3575328926247797,-0.3777443589052042,-1.042193857450189
2014-08-01,2014,8,Migori,52.73618832756491,3.5901874064138943,2.2004255081590536,-0.5020205256157297
2014-09-01,2014,9,Migori,32.393439909991095,0.3925941734090069,1.8651756839464848,-0.406357422718757
2014-10-01,2014,10,Migori,53.440226807313806,1.2209926810795966,2.5118709018496843,1.722544464007528
2014-11-01,2014,11,Migori,35.74481453615076,-0.5843132137321296,0.22989497231237171,1.199337802358265
2014-12-01,2014,12,Migori,33.3373885715709,-0.07545410408103877,-0.002060809560571641,0.7408177064859237
2015-01-01,2015,1,Migori,4.87754728864221,-3.0036838907609447,-1.0508869863467885,0.2709729305722613
2015-02-01,2015,2,Migori,11.039509710143594,-1.2546073556749269,-1.3876530027618679,-0.7120788838087332
2015-03-01,2015,3,Migori,36.79428355834063,-0.8384515129212894,-2.228024207523391,-1.1640142787075858
2015-04-01,2015,4,Migori,99.01728635675768,1.535491951260446,-0.16192453109166235,-0.862014748597255
2015-05-01,2015,5,Migori,85.15777840333827,1.2456741698454303,0.8395641804982523,-0.2026033110028896
2015-06-01,2015,6,Migori,43.38904599582448,2.097194340545488,2.88565340320686,0.32893723515696965
2015-07-01,2015,7,Migori,8.221407827209024,-1.2084359337121904,1.660418164762186,0.7207184949089684
2015-08-01,2015,8,Migori,10.01639989193748,-1.8063659606556315,0.16359046027451718,0.9160443234598135
2015-09-01,2015,9,Migori,23.3378457181594,-0.4822771385380609,-1.606395118385466,1.8066741926844434
2015-10-01,2015,10,Migori,69.31183486826279,2.304189142083451,0.804915988584249,1.8987008651257118
2015-11-01,2015,11,Migori,68.69940693238202,1.0525473011238828,1.6033952654156678,1.5607972594888695
2015-12-01,2015,12,Migori,69.20273937898524,1.3932533252396566,1.865326858025608,1.3585266901576083
2016-01-01,2016,1,Migori,28.414562702178955,0.29966113813493345,1.2397462662048488,1.4095213694463973
2016-02-01,2016,2,Migori,9.520015471121845,-1.4893868482800248,0.6244810799484006,1.2214583642674168
2016-03-01,2016,3,Migori,35.73914031421437,-0.9028903618297636,-1.178957439192853,0.948693743440297
2016-04-01,2016,4,Migori,96.3944155188168,1.3914972658906501,-0.3393488155769862,0.7761203950476585
2016-05-01,2016,5,Migori,53.874913580277386,-0.5486658936974569,-0.17300271487316302,0.2667572137022672
2016-06-01,2016,6,Migori,12.00743696268867,-2.046406748401652,-0.008054474924067747,-0.8417482492808552
2016-07-01,2016,7,Migori,8.25097396443872,-1.2013363920880091,-1.7429947720239587,-1.154284977340005
2016-08-01,2016,8,Migori,11.778262748437768,-1.399997195760329,-2.80831692330068,-1.1625862485324485
2016-09-01,2016,9,Migori,27.65496028872097,-0.04119990795425016,-1.1108976570265532,-0.8208702469568987
2016-10-01,2016,10,Migori,26.74323595271391,-1.2340185960739698,-1.401761173617103,-2.513300401857629
2016-11-01,2016,11,Migori,47.9682607089772,0.10862860193180549,-0.5430117629610669,-1.6741636860793099
2016-12-01,2016,12,Migori,13.558935116319097,-1.4682911387788624,-1.011181855739561,-1.4436090782295778
2017-01-01,2017,1,Migori,7.984890513560352,-2.237526791057131,-1.202751124332519,-1.6663134850630241
2017-02-01,2017,2,Migori,30.582908434026383,0.6838317307077761,-1.2569692144944618,-1.1043181598008724
2017-03-01,2017,3,Migori,57.28231985428754,0.21905496173433633,-0.27415608178859197,-0.9574936870553586
2017-04-01,2017,4,Migori,53.21848442975213,-1.4827691048987615,-0.35906581330602894,-1.0810416041925297
2017-05-01,2017,5,Migori,68.91397190093994,0.38175316618243466,-0.3779168057723719,-1.0593268141205756
2017-06-01,2017,6,Migori,31.66559572780833,0.910836409716801,-0.4376262187805079,-0.4653081094903708
2017-07-01,2017,7,Migori,21.38020809257732,0.9973728316712785,0.9693427088998107,0.18699673295278346
2017-08-01,2017,8,Migori,31.168862244662115,1.5355783269639487,1.8235652832840294,0.3414241481375095
2017-09-01,2017,9,Migori,31.590640488792868,0.3222165279067584,1.19328910860045,0.4754024737367746
2017-10-01,2017,10,Migori,39.24875786725213,0.056669968298021144,0.7702351837942426,1.3034053122294966
2017-11-01,2017,11,Migori,44.46636990939869,-0.07635513771022702,-0.012849379790706826,0.8028652455022872
2017-12-01,2017,12,Migori,30.19474203446332,-0.24816458730117585,-0.23573237144233986,0.23419698373271686
2018-01-01,2018,1,Migori,15.79998028979582,-0.9945261563919595,-0.5370580018759805,-0.18174670715253655
2018-02-01,2018,2,Migori,25.62137570100672,0.29951004463027875,-0.4809384426025351,-0.34998436116991205
2018-03-01,2018,3,Migori,63.7411254714517,0.4981928882363579,0.06352093804120944,-0.20520631123305616
2018-04-01,2018,4,Migori,89.30227543325985,0.9888586748713094,0.841883602229405,0.090370111016243
2018-05-01,2018,5,Migori,95.31292455336629,1.7321075328987003,1.5609861365225304,0.7860559950007681
2018-06-01,2018,6,Migori,26.01937815722297,0.23442066265583114,2.194067476591433,1.1808913039790303
2018-07-01,2018,7,Migori,7.7474939980927635,-1.324766656595239,1.3080944998790018,1.3148414390256673
2018-08-01,2018,8,Migori,26.2251252006082,0.9421027724911955,0.028729708561691297,1.6568172322882186
2018-09-01,2018,9,Migori,17.366807474809534,-1.195699835568707,-0.8349369676126398,1.5103414803171096
2018-10-01,2018,10,Migori,55.12177935768576,1.3448530205991553,0.5942865597035425,1.4531009440843539
2018-11-01,2018,11,Migori,32.50019248794107,-0.7949069227971916,-0.4320750902523977,-0.4291352656721348
2018-12-01,2018,12,Migori,64.00171279907227,1.2175567236292193,0.7147162981373552,0.35086203560489154
2019-01-01,2019,1,Migori,12.054209905512192,-1.5164967192825602,-0.04245856037015702,0.15512615498814497
2019-02-01,2019,2,Migori,23.086080200531903,0.08380651878487551,0.39990880829239095,0.014808774670325767
2019-03-01,2019,3,Migori,42.91223540025599,-0.4879008474715627,-0.9868821707404599,0.0068948384451674736
2019-04-01,2019,4,Migori,57.30201134962194,-1.154740115711712,-1.0033869153804107,-0.6327722506795257
2019-05-01,2019,5,Migori,86.45614018159755,1.3098934030499165,-0.15270234923211462,0.11934402170627437
2019-06-01,2019,6,Migori,36.10022955782273,1.3884677846427973,0.8372240181643311,-0.24489695194169697
2019-07-01,2019,7,Migori,14.97430792275597,0.09376672641455024,1.694645915624411,0.12797513220372975
2019-08-01,2019,8,Migori,32.80037593841553,1.7179807387618053,1.800910628362932,0.5540290604796404
2019-09-01,2019,9,Migori,40.58317247559042,1.052563897179579,1.413258414210382,1.7687764620511215
2019-10-01,2019,10,Migori,90.86938305462108,3.5466388473224586,3.563558817401238,4.072334992495013
2019-11-01,2019,11,Migori,82.39767871183507,1.577426017104191,3.1129186138167606,3.675666309238457
2019-12-01,2019,12,Migori,93.93298872779395,2.1312096294482945,2.9020777389777748,3.3093711370784145
2020-01-01,2020,1,Migori,57.77137529148775,2.251211358557051,2.4157313252691384,3.5302462702317072
2020-02-01,2020,2,Migori,34.275086879730225,0.9440245325716605,2.4110822744595417,3.1947190411334008
