county,reporting_date,year,month,ipc_phase,ipc_class,class_name,share_crisis_plus,mean_phase,classified_share,spi1_recent,spi3_recent,spi6_recent,spi3_prior,vci_recent,vci_prior1,vci_prior2,vci_trend,season,mean_annual_rain_mm,previous_class,months_since_previous,lead_months,split,is_study_county
Kakamega,2011-01-01,2011,1,1,1,Minimal,0.0,1.0,0.9999218544222171,-0.0127237265907472,0.8886575659220924,2.0339953834701165,1.3179956387054852,38.02258119778359,63.979341266713625,56.07521080284019,-18.0526296050566,dry_jf,521.962946970816,,,6,train,False
Kericho,2011-01-01,2011,1,1,1,Minimal,0.0,1.0,0.9999310645743662,-0.1951624368798164,1.1770375853803126,2.124665286326697,1.627926395083532,56.57972582362813,89.09705866236716,64.74895101356434,-8.169225189936206,dry_jf,577.6437811642602,,,6,train,False
Kiambu,2011-01-01,2011,1,1,1,Minimal,0.0,1.0032990281440006,0.9999994899103124,-1.109214152511735,0.9266146791124992,1.1389038822835853,0.9437199131622134,58.77773301895086,23.9058273602344,71.99688731988594,-13.219154300935081,dry_jf,365.1581675938478,,,6,train,False
Kilifi,2011-01-01,2011,1,2,2,Stressed,0.0,1.9952219173874604,0.994241227115709,-0.8567297481989284,0.3924516957195487,0.7926713077290082,1.0167836252782352,72.82549022464295,65.30027780478322,98.46726130258432,-25.64177107794137,dry_jf,485.9236308469297,,,6,train,False
Kirinyaga,2011-01-01,2011,1,1,1,Minimal,0.0,1.005365616171106,0.9994983861098944,0.3571243744222062,0.4004886334562852,0.7805160017978244,0.5110643765971459,60.02634430486382,43.50306241468055,65.14600062285875,-5.119656317994931,dry_jf,523.427425427593,,,6,train,False
Kisii,2011-01-01,2011,1,1,1,Minimal,0.0,1.0006370727546363,1.0000313807396553,-0.6585548506125191,1.2232705626267153,2.020485135331948,1.4096765850862445,35.42868950061366,63.57839960352249,51.00861549288559,-15.579925992271932,dry_jf,771.8724273402603,,,6,train,False
Kisumu,2011-01-01,2011,1,1,1,Minimal,0.0,1.0,0.7827415653954494,-0.1642411482964585,0.6327349988595175,1.4965439522934771,0.69568015165398,30.30886469346636,74.80070089950108,36.13100609609779,-5.822141402631431,dry_jf,650.4965825795291,,,6,train,False
Kitui,2011-01-01,2011,1,2,2,Stressed,0.0,2.0,0.9999941226566244,-0.0798888323372891,-0.3901882662521844,1.245209971833238,1.2225825667687853,45.608286838479486,46.0596527472652,63.25474332277255,-17.64645648429306,dry_jf,350.0498777837523,,,6,train,False
Kwale,2011-01-01,2011,1,2,2,Stressed,0.0,2.0,0.9912685114672192,-1.300768534130086,0.5410810253529911,0.5996222022948923,0.6788895086855945,88.64239790306152,90.2951123270255,100.0,-11.357602096938479,dry_jf,461.4118591660762,,,6,train,False
Laikipia,2011-01-01,2011,1,2,2,Stressed,0.0037013978983079,2.000789708633966,1.0000037896120522,-0.1544807854079153,0.3396451991673854,1.572399451628931,1.3534820660485467,60.40850233898169,70.53439734614804,89.3000008161181,-28.89149847713641,dry_jf,378.6133408439104,,,6,train,False
Lamu,2011-01-01,2011,1,2,2,Stressed,0.0,2.0,0.977356380818854,0.4378550352258402,0.7529188204716679,1.1031087373249626,0.9383058133792908,86.97076949039,90.8587064530192,100.0,-13.029230509610002,dry_jf,394.8891092289726,,,6,train,False
Machakos,2011-01-01,2011,1,2,2,Stressed,0.0,1.9983432164547923,0.9999707917323208,-0.7502080485426763,0.372747088096189,0.7882782061594777,0.5579825546768055,44.18151441852205,64.522197266193,95.03700887810284,-50.85549445958079,dry_jf,347.0698296320569,,,6,train,False
Makueni,2011-01-01,2011,1,2,2,Stressed,0.0,2.0,0.9999634120593888,-0.3366570669853814,0.0352029978566642,0.814483577746088,0.7973879882002884,34.8859485311746,45.988859000131896,60.82898656720288,-25.943038036028284,dry_jf,210.84898907247097,,,6,train,False
Mandera,2011-01-01,2011,1,3,3,Crisis or worse,1.0,3.0,0.9935598900285671,-0.0692564085106621,-1.0805746178806506,0.7453208127119526,0.7117056343863193,21.19231884947477,50.24889422544125,52.58636495453865,-31.394046105063882,dry_jf,147.72597818452132,,,6,train,False
Marsabit,2011-01-01,2011,1,3,3,Crisis or worse,0.8023274179471376,2.802327417947138,0.9994535327492756,0.1276107297049314,-0.0019603410765348,0.2927904424336643,0.1692909129809243,30.04071408205692,24.322750012394646,34.26143280749899,-4.220718725442072,dry_jf,183.11284628508548,,,6,train,True
Meru,2011-01-01,2011,1,2,2,Stressed,0.0052724504222519,1.5838873659897472,0.9999854823459616,0.8188296516153717,-0.1377110937881812,0.8611468027720461,0.5532761955856924,26.19562107500074,60.759475888297096,49.31768675066481,-23.12206567566407,dry_jf,469.95952152110806,,,6,train,False
Migori,2011-01-01,2011,1,1,1,Minimal,0.0,1.0016690731682976,0.8117135191457311,-1.0032019909289691,0.7335240524361064,1.7535248129751535,1.0657833654936242,61.127023952717934,96.19862708927452,50.87414147849955,10.252882474218382,dry_jf,460.4970135975702,,,6,train,False
Mombasa,2011-01-01,2011,1,1,1,Minimal,0.0,1.341609487598849,0.9455242931112856,-1.1210703506195283,0.6225408982931753,0.5907325762329837,0.6933481577705801,78.8488567772948,73.28779591619553,73.36571699690475,5.483139780390047,dry_jf,339.4545465241538,,,6,train,False
Murang'a,2011-01-01,2011,1,1,1,Minimal,0.0,1.0013294323786135,0.9999691888704983,-0.5349946435380676,0.7368008276196213,1.028520036874723,0.8458298711487388,44.59788183982664,45.08404887423528,51.61825083719433,-7.02036899736769,dry_jf,600.9606534616394,,,6,train,False
Nairobi,2011-01-01,2011,1,1,1,Minimal,0.0,1.0380403787287664,0.9999545666172184,-1.203539603308911,1.0341901659134864,1.1430965295290094,0.9329821253403892,60.68364157961823,37.81458246803997,85.24098625460965,-24.55734467499142,dry_jf,349.07589029272395,,,6,train,False
Nakuru,2011-01-01,2011,1,1,1,Minimal,0.0,1.0036575694214165,0.9999838839897714,-0.117046444582297,0.8180699020229104,1.8389449052151456,1.609641899585428,68.81101821454807,81.0306771821824,96.24523493003814,-27.434216715490066,dry_jf,337.82261196850334,,,6,train,False
Nandi,2011-01-01,2011,1,1,1,Minimal,0.0,1.0,0.9999550383826554,0.2586518509100485,1.0502233536672618,2.003012443042598,1.2286708309932552,22.94899205609822,79.90586818403364,40.48592258200526,-17.53693052590704,dry_jf,636.3375639959971,,,6,train,False
Narok,2011-01-01,2011,1,2,2,Stressed,0.0,1.999313758980872,0.9927452342398364,-0.9874656726843296,0.7423560986380727,1.3477125116063378,0.9714448034557862,31.51967725715649,62.80807223952895,84.54518263190012,-53.02550537474363,dry_jf,449.4351533314782,,,6,train,False
Nyamira,2011-01-01,2011,1,1,1,Minimal,0.0,1.0000002680268931,0.9999126183478936,-0.4809004585085007,1.1006136392055377,1.9247524317327984,1.4654081702437485,26.91000101433679,56.367279599741,72.01884970275921,-45.10884868842243,dry_jf,707.0676224501927,,,6,train,False
Nyandarua,2011-01-01,2011,1,1,1,Minimal,0.0,1.0015128223439924,0.9999670976288418,-0.3081916098761482,0.4419578038368971,1.6400934978008257,1.5946213374650444,64.41405510105828,82.64820458957394,84.6417255721365,-20.227670471078213,dry_jf,478.59632261521887,,,6,train,False
Nyeri,2011-01-01,2011,1,1,1,Minimal,0.0,1.0011461462883608,0.9999691985825544,-0.3942221844048687,0.3757136255324994,1.111005358327036,0.8981984279494862,57.43685240771604,58.17188517666889,69.33199908998874,-11.895146682272703,dry_jf,596.5685209899478,,,6,train,False
Samburu,2011-01-01,2011,1,2,2,Stressed,0.0031421361899039,2.003142136189904,0.9999916919048122,-0.0602908661456573,0.3813287850040301,1.1159039771739274,0.8488153794478034,39.964366261467696,41.274451243617705,64.82892754717373,-24.86456128570604,dry_jf,233.37064745956647,,,6,train,True
Siaya,2011-01-01,2011,1,1,1,Minimal,0.0,1.0,0.7120528602704334,-0.6732435362464959,0.6079662251900988,1.412034965307035,0.7455863693355832,34.838591652795394,66.81216142299019,57.57332534532061,-22.734733692525218,dry_jf,703.9110029852106,,,6,train,False
Taita Taveta,2011-01-01,2011,1,2,2,Stressed,0.0,2.0,0.9966936121354903,-1.5104195207662414,0.1319306086424922,0.1191652834814782,0.3049213868562846,39.3451199061326,37.379938410303296,55.97963893618051,-16.634519030047905,dry_jf,337.281834884778,,,6,train,False
Tana River,2011-01-01,2011,1,2,2,Stressed,7.918485280193308e-06,2.0000079184852804,0.9998867051494884,0.4586930319312806,0.9764834829384372,1.6824676437128252,1.6321689800975288,57.11555040618472,39.57549860340749,50.39781540211156,6.717735004073155,dry_jf,208.9215702880231,,,6,train,False
Tharaka-Nithi,2011-01-01,2011,1,2,2,Stressed,0.0,1.5767611213866526,0.9999546855032246,0.6332116853442927,0.0080845904077719,0.6761412015007688,0.469318844413887,40.391284366361546,47.67622146732421,63.324901994497104,-22.933617628135558,dry_jf,386.5660928989662,,,6,train,False
Trans Nzoia,2011-01-01,2011,1,1,1,Minimal,0.0,1.000326702784827,0.997800480250134,0.6321553264792318,1.6674932013367236,2.4487834114985016,1.7699419322662262,32.52015228103523,86.36840047717503,63.85869519828379,-31.33854291724856,dry_jf,575.422482832226,,,6,train,False
Turkana,2011-01-01,2011,1,2,2,Stressed,0.0,2.0,0.99291897176986,-0.0288605799967971,0.553885549298609,1.4152384873165134,1.5554312830607866,36.16865815689128,48.66039077343931,74.49823645981772,-38.329578302926436,dry_jf,134.93439886021372,,,6,train,True
Uasin Gishu,2011-01-01,2011,1,1,1,Minimal,0.0,1.0040316219426806,0.9999854017785704,0.5447379969687033,1.635714997163725,2.1582217715301946,1.5338606541865891,68.94087764717987,87.4700494300802,82.72105854615364,-13.780180898973768,dry_jf,466.5756532543863,,,6,train,False
Vihiga,2011-01-01,2011,1,1,1,Minimal,0.0,1.0,0.999845724163674,-0.1497202587907565,0.7265844640328468,1.6607287922431444,1.03625484671464,14.152227455386074,78.49303580544003,30.09955544114301,-15.947327985756937,dry_jf,638.2354464495623,,,6,train,False
Wajir,2011-01-01,2011,1,3,3,Crisis or worse,0.9974644182701038,2.997464418270104,0.9996977952354772,-0.1665169209221334,-0.5709948784058168,0.4140068320867465,0.4335995905633848,25.235496509700614,19.640935582619093,28.96823257221936,-3.7327360625187467,dry_jf,220.92597534518788,,,6,train,True
West Pokot,2011-01-01,2011,1,2,2,Stressed,0.0,1.999918117564205,0.9926957637905496,0.7055042533983502,1.323722505842696,1.7733892304554577,1.4840466099085443,41.54663826468328,56.094666099045824,49.05991962649681,-7.513281361813526,dry_jf,366.78840132412165,,,6,train,False
Baringo,2011-04-01,2011,4,2,2,Stressed,0.0,1.7905838700745127,0.9999705465033716,0.4743205188401673,0.7809368130921256,1.1577735776192002,0.459991978444816,56.78794666764039,73.05041198397348,75.44869686162158,-18.660750193981194,long_rains,407.6410955536569,2.0,3.0,6,train,True
Bomet,2011-04-01,2011,4,1,1,Minimal,0.0,1.0015262760758556,1.000004320111171,0.903738984976364,0.9239639720324904,1.465204617252857,-0.1666252347774464,64.35396715288185,27.457068033374355,0.0,64.35396715288185,long_rains,705.0356352221398,1.0,3.0,6,train,False
Bungoma,2011-04-01,2011,4,1,1,Minimal,0.0,1.0,0.9970604800760164,1.1621466421608533,0.745901574417057,1.163199142523324,-0.0926057464341415,33.8685795274586,13.649223477168611,63.40188021542383,-29.53330068796523,long_rains,684.143518918554,1.0,3.0,6,train,False
Busia,2011-04-01,2011,4,1,1,Minimal,0.0,1.0,0.9131560514084084,0.6368939300541635,0.522773507180693,0.7317396430933908,-0.0345718368954536,61.56808587529368,62.37036581482446,57.334262335050575,4.233823540243108,long_rains,504.89251568895395,1.0,3.0,6,train,False
Elgeyo-Marakwet,2011-04-01,2011,4,2,2,Stressed,0.0,1.9977073732362127,0.9999804467311296,0.7587497350409905,0.9750790238808632,1.6981795366561512,0.7279959906931794,67.155158995633,71.87761065389259,49.83790516823351,17.31725382739949,long_rains,424.00498148048365,2.0,3.0,6,train,False
Embu,2011-04-01,2011,4,2,2,Stressed,0.0,1.744466795362324,0.9999282887249222,-0.1012049571443467,-0.2201359570630738,-0.2037773956078245,-0.0012599011815825,34.67960507140786,36.87781299355096,34.75290760041267,-0.07330252900480616,long_rains,401.4457023614595,2.0,3.0,6,train,False
Garissa,2011-04-01,2011,4,2,2,Stressed,0.0043636483069202,2.0043636483069203,0.9995464608855014,-0.919833834507605,-0.9302539454332002,0.1138728494025,0.9464156639174204,11.586283332914704,37.17612009267268,63.59132005132447,-52.00503671840977,long_rains,210.6771075185111,2.0,3.0,6,train,False
Homa Bay,2011-04-01,2011,4,1,1,Minimal,0.0,1.0,0.6683932894055674,0.3744109556158899,0.7790415611293579,1.1155679730320205,0.242299041339398,47.22843513286963,39.9494107782695,16.41168062097683,30.816754511892796,long_rains,658.3122810444571,1.0,3.0,6,train,False
Isiolo,2011-04-01,2011,4,3,3,Crisis or worse,0.9951347110504184,2.99506312549807,0.999993878242038,-0.2722866510595947,-0.2882735400517376,-0.2755470664319049,0.279388480227725,8.166634271548432,23.747206442205847,21.26837435635213,-13.101740084803698,long_rains,121.15801476654195,3.0,3.0,6,train,False
Kajiado,2011-04-01,2011,4,2,2,Stressed,0.0,1.9999952052532517,0.9927236162577764,-0.267156278786286,-0.4030597031447024,0.5762901758950864,-0.3345669989721427,22.669141070842137,42.751131823057854,47.01468400756071,-24.345542936718573,long_rains,244.0590119973267,2.0,3.0,6,train,False
Kakamega,2011-04-01,2011,4,1,1,Minimal,0.0,1.0,0.9999218544222171,1.06688313921139,0.9920170444550044,1.2091784672502977,0.1944237176167032,27.66794316215601,54.45980396895502,54.18767875501285,-26.519735592856836,long_rains,521.962946970816,1.0,3.0,6,train,False
Kericho,2011-04-01,2011,4,1,1,Minimal,0.0,1.0,0.9999310645743662,0.7257465805251941,1.1535745946692673,1.5056392342049991,0.4690660438875964,75.08178089964072,22.62252521351228,32.1139931350883,42.96778776455242,long_rains,577.6437811642602,1.0,3.0,6,train,False
Kiambu,2011-04-01,2011,4,1,1,Minimal,0.0,1.0032990281440006,0.9999994899103124,0.560228700740334,0.5392111182783287,1.0589332032137009,0.2507340167041358,62.53585285973029,57.46753358624253,45.01169884255006,17.52415401718023,long_rains,365.1581675938478,1.0,3.0,6,train,False
Kilifi,2011-04-01,2011,4,2,2,Stressed,0.0,1.9952219173874604,0.994241227115709,-1.361102793776474,-1.1917623006399674,-0.4561857638614436,-1.1328466436970803,19.92115370851468,61.51341879150473,62.46338393704976,-42.54223022853508,long_rains,485.9236308469297,2.0,3.0,6,train,False
Kirinyaga,2011-04-01,2011,4,1,1,Minimal,0.0,1.005365616171106,0.9994983861098944,-0.3385149085327045,-0.5030378077229556,-0.0720435319504201,-0.0139274642657465,0.0,37.21205894664474,49.930755919392666,-49.930755919392666,long_rains,523.427425427593,1.0,3.0,6,train,False
Kisii,2011-04-01,2011,4,1,1,Minimal,0.0,1.0006370727546363,1.0000313807396553,0.5519919143523595,0.3384383353139915,1.0454426131420738,-0.2707690338583925,62.52054592786842,77.97984255221205,7.412268674883944,55.10827725298447,long_rains,771.8724273402603,1.0,3.0,6,train,False
Kisumu,2011-04-01,2011,4,1,1,Minimal,0.0,1.0,0.7827415653954494,0.2978307449986477,0.6723588729691291,1.0040958529375463,0.3197998954536487,58.5126579123102,45.59182516852376,8.449629305586972,50.06302860672323,long_rains,650.4965825795291,1.0,3.0,6,train,False
Kitui,2011-04-01,2011,4,2,2,Stressed,0.0,2.0,0.999994122656624,-0.9860489365495764,-0.9515092383109124,-0.9839037237793276,-0.7376127921399143,18.60265229902419,62.76057052933879,78.60034648163078,-59.997694182606594,long_rains,350.0498777837523,2.0,3.0,6,train,False
Kwale,2011-04-01,2011,4,2,2,Stressed,0.0,2.0,0.9912685114672192,-1.0593743352871672,-0.895063171778317,-0.1337739509438024,-0.5168304807857257,20.948871381340144,54.388433803324254,61.26001003341074,-40.311138652070596,long_rains,461.4118591660762,2.0,3.0,6,train,False
Laikipia,2011-04-01,2011,4,2,2,Stressed,0.0037013978983079,2.000789708633966,1.0000037896120522,-0.3148500673712249,0.2022122561999626,0.3187556951310507,0.147520176940069,71.83961457036756,90.72529937256428,79.51124468768883,-7.671630117321271,long_rains,378.6133408439104,2.0,3.0,6,train,False
Lamu,2011-04-01,2011,4,2,2,Stressed,0.0,2.0,0.977356380818854,-1.309860144039373,-0.5797915461111368,0.4557025009731571,0.8593192823516952,29.26760279776606,70.9849649744447,72.09668645194283,-42.82908365417677,long_rains,394.8891092289726,2.0,3.0,6,train,False
Machakos,2011-04-01,2011,4,2,2,Stressed,0.0,1.9983432164547923,0.9999707917323208,-0.2288476215088747,-0.3318315290749608,0.0198014836066518,-0.5284540448904815,25.105783432658804,57.45724731780819,66.36028285645523,-41.254499423796425,long_rains,347.0698296320569,2.0,3.0,6,train,False
Makueni,2011-04-01,2011,4,2,2,Stressed,0.0,2.0,0.9999634120593888,-0.7228020215921627,-0.9038200896894862,-0.5958765959822144,-1.110176500726666,23.144793566509428,59.192074689701045,62.33198440905739,-39.18719084254796,long_rains,210.84898907247097,2.0,3.0,6,train,False
Mandera,2011-04-01,2011,4,3,3,Crisis or worse,1.0,3.0,0.9935598900285671,-0.3817009196825946,-0.4348837528299981,-1.016311131336002,-0.9029890874412332,15.702904092751291,26.70613387195548,51.06143927861679,-35.3585351858655,long_rains,147.72597818452132,3.0,3.0,6,train,False
Marsabit,2011-04-01,2011,4,3,3,Crisis or worse,0.9295718249759154,2.9295718249759157,0.9994534359461124,-0.3870436915773778,-0.4510859456170091,-0.4056080297146719,-0.2343718977619262,4.089418039894932,33.746963296669634,29.054848440186014,-24.965430400291083,long_rains,183.11284628508548,3.0,3.0,6,train,True
Meru,2011-04-01,2011,4,2,2,Stressed,0.0052724504222519,1.5838873659897472,0.9999854823459616,-0.5070123010005614,-0.5375938607430261,-0.6170184729292821,0.3654853562091252,23.004063487022727,41.34996530553129,30.722339516195227,-7.7182760291725,long_rains,469.95952152110806,2.0,3.0,6,train,False
Migori,2011-04-01,2011,4,1,1,Minimal,0.0,1.0016690731682976,0.8117135191457311,1.032834769148706,0.87467443934203,1.1923160439469505,-0.2453148018961413,60.41269460756804,52.2602699971487,26.05827328417642,34.35442132339162,long_rains,460.4970135975702,1.0,3.0,6,train,False
Mombasa,2011-04-01,2011,4,1,1,Minimal,0.0,1.341609487598849,0.9455242931112856,-1.3666486358426322,-1.3875608349001654,-0.0903280067089788,-0.7586392538422867,30.94900356755755,63.37834986284029,74.0504496785992,-43.10144611104164,long_rains,339.4545465241538,1.0,3.0,6,train,False
Murang'a,2011-04-01,2011,4,1,1,Minimal,0.0,1.0013294323786135,0.9999691888704983,-0.1302730702871682,-0.1836733035213482,0.46880351195139,-0.1100906391197272,43.61801834196498,54.02799177028985,49.4632646638747,-5.845246321909727,long_rains,600.9606534616394,1.0,3.0,6,train,False
Nairobi,2011-04-01,2011,4,1,1,Minimal,0.0,1.0380403787287664,0.9999545666172184,0.5411442457322471,0.4700971541899449,1.154913975720954,0.1721518325136785,39.47373220091145,51.3592742000032,46.1678648779966,-6.69413267708515,long_rains,349.07589029272395,1.0,3.0,6,train,False
Nakuru,2011-04-01,2011,4,1,1,Minimal,0.0,1.0036575694214165,0.9999838839897714,0.6258523219541238,1.317905644016126,1.292428379280022,0.2865107589534796,77.04638668774591,93.36445396884544,59.55566846234056,17.490718225405345,long_rains,337.82261196850334,1.0,3.0,6,train,False
Nandi,2011-04-01,2011,4,1,1,Minimal,0.0,1.0,0.9999550383826554,1.1313328370462754,0.9969867599468158,1.334098588469901,0.3034456308680396,12.541366689144937,0.0,52.62826539565279,-40.08689870650785,long_rains,636.3375639959971,1.0,3.0,6,train,False
Narok,2011-04-01,2011,4,2,2,Stressed,0.0,1.999313758980872,0.9927452342398364,1.4644252471252288,1.5104006762252251,1.4229976557926691,-0.2813125343955552,79.94684981113846,52.19957636945209,11.205894130641685,68.74095568049678,long_rains,449.4351533314782,2.0,3.0,6,train,False
Nyamira,2011-04-01,2011,4,1,1,Minimal,0.0,1.0000002680268931,0.9999126183478936,0.5014639246461334,0.4644489289660204,1.0855790392521547,-0.2093397359499187,54.27016019772236,63.5415342578184,20.153926878377952,34.11623331934441,long_rains,707.0676224501927,1.0,3.0,6,train,False
Nyandarua,2011-04-01,2011,4,1,1,Minimal,0.0,1.0015128223439924,0.9999670976288418,0.142948392631155,0.7621492698752571,0.6882372315831267,-0.0863086875363511,47.18402144900306,74.80247397378142,32.56805560327754,14.615965845725519,long_rains,478.59632261521887,1.0,3.0,6,train,False
Nyeri,2011-04-01,2011,4,1,1,Minimal,0.0,1.0011461462883608,0.9999691985825544,-0.5020399629015918,-0.5267112389441806,-0.0492408126737334,-0.4155883230002902,35.25139132271194,63.50782070837247,19.80762511462963,15.443766208082309,long_rains,596.5685209899478,1.0,3.0,6,train,False
Samburu,2011-04-01,2011,4,2,2,Stressed,0.0031421361899039,2.003142136189904,0.9999916919048122,-0.4256342045123282,-0.3486296476479072,-0.0144467113668582,0.030994365166598,30.685287547711752,51.15439723450473,53.30671163807395,-22.621424090362197,long_rains,233.37064745956647,2.0,3.0,6,train,True
Siaya,2011-04-01,2011,4,1,1,Minimal,0.0,1.0,0.7120528602704334,-0.1818144529783139,0.5476708810215625,0.794909572343328,0.5265319237632384,49.630727823589,90.67661742023655,55.51509229034637,-5.8843644667573685,long_rains,703.9110029852106,1.0,3.0,6,train,False
Taita Taveta,2011-04-01,2011,4,2,2,Stressed,0.0,2.0,0.9966936121354903,-1.453689161617938,-1.5429515468413415,-1.184679247097672,-1.7674206738920013,3.868793662752486,44.26101100198746,69.49529095197136,-65.62649728921888,long_rains,337.281834884778,2.0,3.0,6,train,False
Tana River,2011-04-01,2011,4,2,2,Stressed,7.918485280193308e-06,2.0000079184852804,0.9998867051494884,-1.048569316848765,-0.7326172322461462,-0.1810768126657109,0.5673367071150632,9.8809056777959,50.46369541902685,71.99098762655373,-62.11008194875783,long_rains,208.9215702880231,2.0,3.0,6,train,False
Tharaka-Nithi,2011-04-01,2011,4,2,2,Stressed,0.0,1.5767611213866526,0.9999546855032246,-0.3690050523732943,-0.4195240223982203,-0.4035837949705648,0.2334015139107811,19.07193507733689,42.28608514200846,42.99878050663016,-23.926845429293273,long_rains,386.5660928989662,2.0,3.0,6,train,False
Trans Nzoia,2011-04-01,2011,4,1,1,Minimal,0.0,1.000326702784827,0.997800480250134,0.853699837887206,0.6549319627102517,1.4126696410757575,0.3251733984280163,40.1131834171524,42.78135268871511,47.270926115206,-7.157742698053603,long_rains,575.422482832226,1.0,3.0,6,train,False
Turkana,2011-04-01,2011,4,2,2,Stressed,0.0,2.0,0.99291897176986,-0.2371541561706922,-0.3271114218736828,0.3045342700194163,-0.3868817132461645,24.08041076649555,42.96475157169704,51.9056106193954,-27.825199852899846,long_rains,134.93439886021372,2.0,3.0,6,train,True
Uasin Gishu,2011-04-01,2011,4,1,1,Minimal,0.0,1.0040316219426806,0.9999854017785704,0.998426980304538,1.035978678316518,1.582680516683962,0.53124176967758,82.47680297774205,69.6185683132955,76.44908260687264,6.027720370869417,long_rains,466.5756532543863,1.0,3.0,6,train,False
Vihiga,2011-04-01,2011,4,1,1,Minimal,0.0,1.0,0.999845724163674,0.6808653773405479,0.9281313483161352,1.166444447992161,0.3267520553000784,18.28226950854081,83.36492236982545,15.422515989791863,2.8597535187489473,long_rains,638.2354464495623,1.0,3.0,6,train,False
Wajir,2011-04-01,2011,4,3,3,Crisis or worse,0.9989737159437438,2.998973715943744,0.9996977952354784,-0.6628895287293111,-0.7134104059673855,-0.9119665886139556,-0.8590815176014145,9.48618019371423,46.0636593001352,48.63920448284731,-39.153024289133086,long_rains,220.92597534518788,3.0,3.0,6,train,True
West Pokot,2011-04-01,2011,4,2,2,Stressed,0.0,1.999918117564205,0.9926957637905496,0.1023364118966798,0.3737003472330966,1.125401422249448,0.3478527217877981,46.27281168860488,65.68165584282907,65.13264902629616,-18.859837337691282,long_rains,366.78840132412165,2.0,3.0,6,train,False
Baringo,2011-07-01,2011,7,3,3,Crisis or worse,0.4144966194871891,2.2047342732998367,0.9999360613915742,-0.9813717364505744,-1.3533493994984471,-0.1594175801609067,-0.1689382252512683,12.233256145621857,15.445376352678272,26.590488152901933,-14.357232007280077,dry_jjas,407.6410955536569,2.0,3.0,6,train,True
Bomet,2011-07-01,2011,7,1,1,Minimal,0.0,1.0,0.999729073525429,-0.5173844992756391,-0.5278210809344926,-0.1235322631818895,0.1679876351051977,62.94900465391352,79.10243818871854,86.30752887172454,-23.358524217811024,dry_jjas,705.0356352221398,1.0,3.0,6,train,False
